Ten dich vu,Gia (VND)
Chụp X-quang Hố yên thẳng-nghiêng số hóa 1 phim,130000
Chụp X-quang Khớp cùng-chậu thẳng số hóa 1 phim,130000
Chụp X-quang Khớp gối 1 bên (T-N -tiếp tuyến) số hóa 1 phim,220000
Chụp X-quang Khớp gối nghiêng số hóa 1 phim,100000
Chụp X-quang Khớp gối thẳng-nghiêng 2 bên số hóa 1 phim,270000
Chụp X-quang Khớp háng thẳng số hóa 1 phim,100000
Chụp X-quang Khớp khuỷu thẳng-nghiêng số hóa 1 phim,130000
Chụp X-quang Ngón tay thẳng số hóa 1 phim,100000
Chụp X-quang Ngực nghiêng số hóa 1 phim,100000
Chụp X-quang Ngực thẳng số hóa 1 phim,100000
Chụp X-quang Phổi đỉnh ưỡn (Apico) số hóa 1 phim,100000
Chụp X-quang Thực quản-dạ dày cản quang số hóa 1 phim,380000
Chụp X-quang Thực quản-dạ dày đối quang kép số hóa 1 phim,340000
Chụp X-quang khớp gối nghiêng 1 bên (tư thế đứng) số hóa 1 phim,100000
Chụp X-quang khớp gối thẳng 1 bên (tư thế đứng) số hóa 1 phim,100000
Chụp X-quang khung đại tràng có dùng thuốc cản quang tan trong nước số hóa,1700000
Chụp X-quang cột sống cổ nghiêng số hóa 1 phim (khảo sát tìm VA),100000
Nội soi can thiệp - cắt polyp ống tiêu hóa > 1cm hoặc nhiều polyp,2000000
Nội soi thực quản - dạ dày - tá tràng có sinh thiết (ống mềm),800000
Nội soi trực tràng ống mềm không sinh thiết (có thuốc),550000
Nội soi trực tràng ống mềm không sinh thiết (không thuốc),450000
Nội soi đại tràng cắt polyp ≤ 1 cm gây mê (có soi chẩn đoán),3400000
Nội soi đại tràng tiêm hoặc kẹp cầm máu gây mê (có soi chẩn đoán),3500000
Nội soi đại tràng tiêm hoặc kẹp cầm máu (có soi chẩn đoán),2300000
Nội soi dạ dày cắt polyp gây mê (có soi chẩn đoán),3500000
Nội soi dạ dày tiêm hoặc kẹp cầm máu gây mê (có soi chẩn đoán),3500000
Nội soi trực tràng cắt polyp (có soi chẩn đoán),2100000
"Nội soi thực quản - dạ dày - tá tràng không sinh thiết (ống mềm, gây mê)",2300000
Nội soi đại trực tràng toàn bộ ống mềm không sinh thiết (gây mê),2800000
"Nội soi đại trực tràng ống mềm gây mê (có thuốc, có sinh thiết)",3200000
"Nội soi đại trực tràng ống mềm gây mê (không thuốc, không sinh thiết)",2700000
"Nội soi đại trực tràng ống mềm gây mê (không thuốc, có sinh thiết)",3100000
Nội soi đại trực tràng toàn bộ ống mềm có sinh thiết (không thuốc),1100000
Nội soi đại trực tràng toàn bộ ống mềm không sinh thiết (không thuốc),800000
Nội soi trực tràng ống mềm có sinh thiết (không thuốc),700000
Nội soi can thiệp- cắt 01 polyp ống tiêu hóa < 1cm (gây mê),3000000
Nội soi can thiệp- cắt 01 polyp ống tiêu hóa > 1cm hoặc nhiều polyp (gây mê),3500000
"Nội soi can thiệp- gắp giun, dị vật ống tiêu hóa (gây mê)",3200000
Nội soi thanh quản ống mềm lấy dị vật gây tê,2200000
Nội soi đại trực tràng toàn bộ ống mềm không sinh thiết,900000
A/G,47000
Đo hoạt độ LDH ( Lactat dehydrogenase),33000
Định lượng Amoniac ( NH3),76500
Định lượng Calci ion hóa,43000
Đo hoạt độ CK-MB (Isozym MB of Creatine kinase),48000
Định lượng IgG,65600
Định lượng Glucose sau ăn 2 giờ,25000
Streptococcus pyogenes ASO,55000
Định lượng RF (Reumatoid Factor),54000
Định lượng IgA,65600
Định lượng IgM,65600
Định lượng Glucose (dịch),25000
Bilirubin toàn phần (dịch),25000
Amylase (dịch),48000
Đo hoạt độ LDH (dịch chọc dò),33000
Natri (dịch),25000
Định lượng Glucose dịch não tủy,25000
Định lượng Protein dịch não tủy,25000
Định lượng Clo (dịch),26000
Bilirubin liên hợp (dịch),25000
Định lượng Transferin,78000
Định lượng Ure (dịch),25000
Định lượng Creatinin (dịch),25000
Calci (dịch),25000
Định lượng Triglycerid,32000
Định lượng Bilirubin toàn phần,25000
Đo hoạt độ AST (GOT),32000
"Ion đồ (Na+, K+, Cl-, Ca)",85000
Xét nghiệm Khí máu,248000
Định lượng Cholesterol toàn phần (dịch chọc dò),33000
Định lượng Triglycerid (dịch chọc dò),32000
Albumin (dịch),25000
Định lượng Protein (dịch),25000
Định lượng Globulin [Máu],44000
pH,48000
Catecholamines máu (adrenaline (Epinephrine) + noradrenline (norepinephrine) + dopamine,855000
Ceton (keton) (Beta-Hydroxybutyric)/ máu,57000
Định lượng CRP hs (C-Reactive Protein high sesitivity),54600
Đo hoạt độ Lipase,89000
Định lượng Lactat (Acid Lactic) /máu,98400
Lactate /dịch (Lactic acid /dịch),60000
Định lượng Beta 2 Microglobulin,129000
Định lượng Haptoglobin,251000
Định lượng Cystatine C,108000
Phản ứng CRP,55000
Kali (dịch),25000
Định lượng Ure,25000
Định lượng Creatinin (máu),25000
Định lượng HDL-C (High density lipoprotein Cholesterol),29000
Định lượng LDL - C (Low density lipoprotein Cholesterol),35000
Đo hoạt độ Amylase,48000
Đo hoạt độ ALT (GPT),32000
Đo hoạt độ ALP (Alkalin Phosphatase),40000
Đo hoạt độ GGT (Gama Glutamyl Transferase) [Máu],32000
Natri,25000
Kali,25000
Định lượng Clo,26000
Định lượng Calci toàn phần,25000
Định lượng Mg [Máu],39000
Định lượng sắt huyết thanh,39000
Nghiệm pháp dung nạp glucose đường uống (75g glucose) 3 mẫu cho người bệnh thai nghén,300000
Bicarbonat (HCO3-),158000
Định lượng Fructosamin trong máu,200000
Định lượng Ethanol (cồn) (máu),69000
Định lượng Glucose,25000
Định lượng Protein toàn phần,25000
Định lượng Albumin,25000
Định lượng Acid Uric,25000
Định lượng Cholesterol toàn phần,33000
Định lượng Bilirubin trực tiếp,25000
"Điện giải đồ (Na, K, Cl)",66000
Định nhóm máu hệ ABO và Rh (D) (bằng phương pháp PHIẾN ĐÁ),109000
Xét nghiệm hồng cầu lưới (bằng máy đếm laser),51000
Vi nấm nhuộm soi DNT,73000
Huyết đồ (bằng máy đếm laser),160000
Định lượng D-Dimer,458000
"Xét nghiệm hòa hợp trong phát máu (Định nhóm máu hệ ABO, Rh (D), AHG bằng phương pháp Gelcard (Crossmatch))",188000
Định nhóm máu hệ ABO thuận nghịch và Rh (D) (bằng phương pháp Gelcard),199000
Định lượng Protein C toàn phần (Protein C Antigen),1538000
Định lượng Protein S toàn phần,1549000
Định lượng Antithrombin III,562000
Tổng phân tích tế bào máu ngoại vi (bằng máy đếm laser),85000
Định lượng Anti Xa (LMWH),618000
Định lượng hoạt tính yếu tố V Leiden,747000
Điện di huyết sắc tố (định lượng),548000
Điện di protein huyết thanh,444000
Sàng lọc kháng thể bất thường (Kỹ thuật Scange/ Gelcard trên máy tự động),260000
Máu lắng (bằng máy tự động),35600
Tìm ký sinh trùng sốt rét trong máu (bằng phương pháp thủ công),100000
PT hỗn hợp (TQ hỗn hợp),111000
APTT hỗn hợp (TCK hỗn hợp),130000
Định lượng LH (Luteinizing Hormone),162000
Định lượng CA 19 - 9 (Carbohydrate Antigen 19-9),184000
HBc IgM miễn dịch tự động,166000
HAV IgM miễn dịch tự động,184000
HAV total miễn dịch tự động,161000
Rubella virus IgG miễn dịch tự động,123000
Định lượng CA 72 - 4 (Cancer Antigen 72- 4),291000
Định lượng Anti - TPO (Anti- thyroid Peroxidase antibodies),275000
CMV IgG miễn dịch tự động,244000
CMV IgM miễn dịch tự động,281000
EBV IgG miễn dịch tự động,227000
EBV IgM miễn dịch tự động,227000
Định lượng NSE (Neuron Specific Enolase),297000
Định lượng AMH (Anti- Mullerian Hormone),799000
Định lượng CA 15 - 3 (Cancer Antigen 15- 3),206000
Định lượng CA 125 (cancer antigen 125),219000
Định lượng bhCG (Beta human Chorionic Gonadotropins),177000
Định lượng Estradiol,126000
Định lượng Progesteron,146000
Định lượng Tg (Thyroglobulin),269000
Định lượng kháng thể kháng nhân (ANA) bằng máy tự động,296000
"Double test (PAPPA, Free Beta hCG (FBC))",533000
HBsAg miễn dịch tự động,108000
HBsAb định lượng,145000
HBeAg miễn dịch tự động,144000
HBeAb miễn dịch tự động,109000
HBc total miễn dịch tự động,157000
HCV Ab miễn dịch tự động,161000
HIV Ab miễn dịch tự động,127000
Định lượng HbA1c,188000
Định lượng FT3 (Free Triiodothyronine),105000
Định lượng Testosteron,126000
Định lượng kháng thể kháng Cardiolipin IgM,200000
Test hơi thở C13 phát hiện VK H.pylori,828000
Xét nghiệm tỷ trọng nước tiểu,17000
Hình dạng HC trong nước tiểu,40000
Cạo tìm nấm [Vi nấm soi tươi],60000
Định lượng Catecholamin (niệu),805000
Định lượng Protein (niệu 24h),25000
Định lượng Creatinin /niệu 24h,25000
"Ion đồ (Na+, K+, CL-, Ca) /niệu",86000
Kali /niệu,25000
Kali /niệu 24h,25000
Natri /niệu,25000
Natri /niệu 24h,25000
"Điện giải niệu (Na, K, Cl) niệu",66000
Độ thanh thải Creatinine,59000
Định lượng Ure /niệu,24000
Định lượng Ure /niệu 24h,24000
Tổng phân tích nước tiểu (Bằng máy tự động),38000
Vi khuẩn nuôi cấy và định danh hệ thống tự động (dịch khớp),530000
Mycobacterium tuberculosis định danh và kháng RMP Xpert,250000
Vi nấm soi tươi,100000
Vi khuẩn kháng thuốc định tính,270000
Vi khuẩn nhuộm soi (đàm),100000
Vi khuẩn nhuộm soi (mủ),100000
Vi khuẩn nhuộm soi (tinh dịch),100000
Vi khuẩn nuôi cấy và định danh phương pháp thông thường,300000
"Toxocara (Giun đũa chó, mèo) Ab miễn dịch tự động [IgG]",306000
Cysticercus cellulosae (Sán lợn) Ab miễn dịch tự động [IgG],306000
Fasciola (Sán lá gan lớn) Ab miễn dịch tự động [IgG],200000
Strongyloides stercoralis (Giun lươn) Ab miễn dịch tự động [IgG],306000
HBV genotype Real-time PCR,1578000
Mycobacterium tuberculosis Real-time PCR /đàm,509000
HCV genotype Real-time PCR,1578000
HBV đo tải lượng Real-time PCR,900000
HBV đo tải lượng hệ thống tự động,1826000
Chlamydia Real-time PCR hệ thống tự động,1557000
HSV Real-time PCR,748000
Định lượng HCV genotype giải trình tự gene,2638000
Xét nghiệm đột biến gen EGFR [mẫu mô] (T790M),6049000
Helicobacter pylori PCR,748000
Xét nghiệm đột biến gen EGFR (máu) (T790M),6690000
Toxoplasma gondii Real-TM,592000
"Định nhóm máu tại giường (máu toàn phần, khối hồng cầu, khối bạch cầu)",60000
Xét nghiệm đường máu mao mạch tại giường,40000
Bilirubin định tính (Xét nghiệm nồng độ bilirubin qua da),135000
"Soi trực tiếp tìm HC, BC, KST trong phân",78000
Hồng cầu trong phân test nhanh,72000
Tinh trùng đồ (dịch),64000
Soi + Nhuộm (dịch) (huyết trắng),78000
Nhuộm hóa mô miễn dịch cho mỗi một dấu ấn (kháng thể SYNAPTOPHYSIN),693000
Nhuộm hóa mô miễn dịch cho một dấu ấn (kháng thể PD-L1 (SP263)),1984000
Nhuộm miễn dịch huỳnh quang trực tiếp phát hiện kháng nguyên (kháng thể: fibrinogen),463000
Nhuộm Giemsa trên mảnh cắt mô phát hiện HP,506000
Nhuộm Gomori cho sợi võng (Nhuộm Reticulin),524000
Nhuộm PAS kết hợp xanh Alcian,479000
Nhuộm aldehyde fuchsin cho sợi chun,431000
Nhuộm Grocott (Nhuộm GMS),339000
Xét nghiệm sinh thiết tức thì bằng cắt lạnh,1244000
Nhuộm phiến đồ tế bào theo Papanicolaou (Thực hiện trên mẫu phết FNA),374000
Nhuộm hóa mô miễn dịch cho mỗi một dấu ấn (kháng thể MSH2),731000
Nhuộm xanh alcian,464000
"Xét nghiệm mô bệnh học thường quy cố định, chuyển, đúc, cắt, nhuộm…các bệnh phẩm sinh thiết",500000
Nội soi tai mũi họng,270000
Nội soi tai,100000
Nội soi mũi xoang,100000
Nội soi họng,100000
Đo thính lực đơn âm,200000
Đo phản xạ cơ bàn đạp,100000
Đo nhĩ lượng,100000
Điện tim thường (ECG),50000
Đo áp lực hậu môn trực tràng,220000
Đo chức năng hô hấp có thuốc,300000
Đo chức năng hô hấp không thuốc,200000
Đo Điện cơ (EMG),680000
Đo Điện não (EEG),400000
Holter huyết áp,500000
Theo dõi nhịp tim thai và cơn co tử cung bằng monitor sản khoa,300000
Monitor theo dõi tim thai 1 lần (60 phút),100000
Vật lý trị liệu hô hấp (người lớn),140000
Vật lý trị liệu hô hấp (trẻ nhỏ),140000
Tập các vận động thô của bàn tay,100000
Tập các vận động khéo léo của bàn tay,100000
Tập các chức năng sinh hoạt hằng ngày (ADL),150000
Tập tri giác và nhận thức,100000
"Tập giao tiếp (ngôn ngữ ký hiệu, hình ảnh…)",150000
Tập điều hợp vận động,80000
Tập vận động cột sống,70000
Điều trị bằng máy kéo giãn cột sống,90000
Chườm lạnh,50000
Chườm nóng,45000
Điều trị bằng sóng ngắn,75000
Tập kéo dãn,70000
Kỹ thuật tập trên banh điều trị,70000
Tập do cứng khớp,115000
Tập đi với khung tập đi [tập đi đứng cho người bệnh thở máy],600000
Điều trị bằng siêu âm [2 vị trí],120000
Điều trị bằng các dòng điện xung,100000
Chi phí vận chuyển/ 01 túi máu (Chế phẩm máu) [BV Truyền máu – Huyết học] [mua máu],17000
Chi phí vận chuyển/ 01 túi máu (Chế phẩm máu) (BV Truyền máu - Huyết học),17000
Chi phí rửa (chưa bao gồm khối hồng cầu),565000
Tiêm trong da [không bao gồm vắc xin],65000
Tiêm dưới da [không bao gồm vắc xin],65000
Tiêm bắp thịt [không bao gồm vắc xin],65000
Nong hậu môn không gây mê,3200000
Phẫu thuật lấy toàn bộ trĩ vòng [gây tê],7600000
Phẫu thuật cắt trĩ kinh điển có sử dụng dụng cụ hỗ trợ [gây tê],5500000
"Phẫu thuật áp xe hậu môn, có mở lỗ rò [gây tê]",6400000
Phẫu thuật Longo,5600000
Phẫu thuật điều trị rò hậu môn phức tạp [gây tê],7700000
Phẫu thuật điều trị sa trực tràng đường bụng [không cắt ruột - gây tê],7900000
Phẫu thuật khâu treo trĩ theo phương pháp Longo cải biên,5600000
Phẫu thuật điều trị táo bón do rối loạn co thắt cơ mu – trực tràng (Anismus),7600000
Kỹ thuật can thiệp rối loạn đại tiện bằng phản hồi sinh học (Biofeedback),400000
Điện giao thoa,270000
Phẫu thuật Cắt trĩ từ 2 búi trở lên [gây tê],4900000
Phẫu thuật trĩ độ III (Gây mê),6700000
Phẫu thuật cắt trĩ kinh điển có sử dụng dụng cụ hỗ trợ (Gây mê),6600000
Phẫu thuật Longo (Gây mê),6700000
Phẫu thuật điều trị rò hậu môn đơn giản (Gây mê),6600000
Phẫu thuật tái tạo cơ vùng hậu môn kiểu overlap trong điều trị đứt cơ vùng hậu môn) (Gây mê),8900000
Phẫu thuật Cắt trĩ từ 2 búi trở lên (Gây mê),6000000
Nong hậu môn (gây tê),2000000
Chọc hút khí màng phổi,3000000
Bơm rửa khoang màng phổi,4300000
Điều trị suy tĩnh mạch bằng Laser nội mạch,7200000
Cắt bỏ giãn tĩnh mạch chi dưới (hai bên),10900000
Cắt phổi và màng phổi,13100000
Phẫu thuật điều trị máu đông màng phổi,12900000
"Phẫu thuật nội soi xử trí tràn máu, tràn khí màng phổi",10900000
Phẫu thuật nội soi cắt một thùy phổi kèm nạo vét hạch,14700000
Chọc hút khí màng phổi (tiểu phẫu),350000
Phẫu thuật tạo thông động – tĩnh mạch để chạy thận nhân tạo,10400000
Dẫn lưu áp xe phổi (Gây mê),10000000
Phẫu thuật cắt u máu nhỏ [đường kính < 10 cm] [gây tê],7300000
Phẫu thuật nội soi cắt - đốt hạch giao cảm ngực [1 bên],14300000
Phẫu thuật nội soi cắt - đốt hạch giao cảm ngực [2 bên],14400000
Lấy dị vật giác mạc sâu,600000
Lấy dị vật giác mạc,260000
Lấy dị vật kết mạc,130000
Lấy calci kết mạc,280000
Đo thị lực,80000
Phẫu thuật nội soi giải phóng ống cổ tay,15300000
Phẫu thuật điều trị hội chứng ống cổ tay,12200000
Phẫu thuật giảm áp dây thần kinh VII,19300000
Phẫu thuật giải phóng chèn ép TK ngoại biên,12400000
Phẫu thuật gỡ dính thần kinh,13700000
"Phẫu thuật giải ép thần kinh (ống cổ tay, Khuỷu…)",14900000
Phẫu thuật điều trị hội chứng ống cổ tay (tiểu phẫu),3500000
Phẫu thuật nội soi giải phóng ống cổ tay (Gây mê),16900000
Phẫu thuật giải phóng chèn ép TK ngoại biên [điều trị hội chứng chền ép thần kinh trụ-Gây mê],10500000
Phẫu thuật giải phóng chèn ép TK ngoại biên (Gây mê),13300000
Phẫu thuật gỡ dính thần kinh [gây tê],12500000
Phẫu thuật nối thần kinh ngoại biên và ghép TK ngoại biên (Gây mê),20100000
"Phẫu thuật giải ép thần kinh (ống cổ tay, Khuỷu…) (Gây mê)",16100000
Lấy sỏi niệu quản qua nội soi (qua ngã niệu đạo),11300000
"Nội soi bàng quang, bơm rửa lấy máu cục tránh phẫu thuật",6700000
Nội soi niệu quản chẩn đoán,6800000
Nong niệu đạo (tiểu phẫu),630000
"Nội soi cắt u niệu đạo, van niệu đạo",8400000
Cắt hẹp bao quy đầu (phòng mổ),5900000
Cắt thận đơn thuần,14000000
Chích áp xe tầng sinh môn,3700000
"Dẫn lưu viêm tấy quanh thận, áp xe thận",11700000
Nội soi nong niệu quản hẹp,12200000
"Nội soi mở rộng niệu quản, nong rộng niệu quản",9500000
"Sinh thiết tinh hoàn, mào tinh",5200000
Nội soi bàng quang sinh thiết,6800000
Nội soi bàng quang không sinh thiết (phòng mổ),6800000
Tán sỏi ngoài cơ thể,10600000
Lấy sỏi niệu quản đơn thuần,9100000
Phẫu thuật lấy sỏi thận,13200000
Phẫu thuật nội soi lấy sỏi niệu quản,13400000
Phẫu thuật nội soi cắt chỏm nang thận sau phúc mạc,10100000
Phẫu thuật Tạo hình dây thắng,6700000
Nong da quy đầu,5700000
Nong da quy đầu (tiểu phẫu),350000
Lấy sỏi niệu quản đơn thuần [gây tê],8000000
Phẫu thuật nội soi lấy sỏi niệu quản [gây tê],12300000
Nội soi bàng quang tán sỏi (Gây tê),7300000
Khâu da bìu (Gây mê),8200000
Nong niệu đạo và đặt sonde đái (phòng mổ) (Gây mê),5200000
Chích áp xe tầng sinh môn (Gây mê),4800000
Mở thông bàng quang trên xương mu (Gây tê),5900000
Nội soi niệu quản để đặt thông JJ (Gây tê),6800000
Nội soi bàng quang cắt u [gây mê],13400000
Nội soi bàng quang cắt u [gây tê],12000000
Nội soi can thiệp - cắt polyp ống tiêu hóa < 1cm (phòng mổ),4400000
Nội soi can thiệp - cắt polyp ống tiêu hóa > 1cm hoặc nhiều polyp (phòng mổ),5500000
"Nội soi can thiệp - gắp giun, dị vật ống tiêu hóa (phòng mổ)",5600000
Nội soi can thiệp- cắt 01 polyp ống tiêu hóa < 1cm (gây mê) (phòng mổ),4500000
Nội soi can thiệp - cắt 01 polyp ống tiêu hóa > 1cm hoặc nhiều polyp (gây mê) (phòng mổ),5800000
"Nội soi can thiệp - gắp giun, dị vật ống tiêu hóa (gây mê) (phòng mổ)",6000000
"Nội soi đại trực tràng ống mềm gây mê (có thuốc, có sinh thiết) (phòng mổ)",4300000
"Nội soi đại trực tràng ống mềm gây mê (không thuốc, có sinh thiết) (phòng mổ)",4200000
Nội soi đại trực tràng toàn bộ ống mềm có sinh thiết (có thuốc) (phòng mổ),3800000
Nội soi đại trực tràng toàn bộ ống mềm không sinh thiết (gây mê) (phòng mổ),3800000
Nội soi đại trực tràng toàn bộ ống mềm không sinh thiết (không thuốc) (phòng mổ),3700000
Nội soi thực quản - dạ dày - tá tràng có sinh thiết (ống mềm) (phòng mổ),3300000
Nội soi thực quản - dạ dày - tá tràng ống mềm có sinh thiết (ống nghiêng) (phòng mổ),3300000
Nội soi thực quản - dạ dày - tá tràng ống mềm có sinh thiết (ống nghiêng) gây mê (phòng mổ),3700000
Nội soi thực quản - dạ dày - tá tràng ống mềm không sinh thiết (ống nghiêng) gây mê (phòng mổ),2700000
"Nội soi thực quản- dạ dày- tá tràng có thể kết hợp sinh thiết (ống mềm, gây mê) (phòng mổ)",3700000
Nội soi trực tràng ống mềm có sinh thiết (có thuốc) (phòng mổ),2600000
Nội soi trực tràng ống mềm có sinh thiết (không thuốc) (phòng mổ),2600000
Nội soi trực tràng ống mềm không sinh thiết (có thuốc) (phòng mổ),2400000
Tiêm hoặc kẹp cầm máu qua nội soi đại tràng (phòng mổ),4100000
Thay băng vết thương chiều dài dưới 15cm (kiểm tra đường hầm catheter lọc màng bụng và hướng dẫn ở người bệnh lọc màng bụng ngoại trú),150000
Chích áp xe lợi,800000
Chích tháo mủ trong áp xe nông vùng hàm mặt,1200000
Cố định tạm thời sơ cứu gãy xương hàm,2400000
Phẫu thuật điều trị khe hở môi hai bên (đơn),8000000
Phẫu thuật điều trị khe hở môi một bên (đơn),5200000
Sinh thiết u phần mềm và xương vùng hàm mặt (gây mê nội khí quản),5200000
"Sửa sẹo xấu, nếp nhăn nhỏ (Thẩm mỹ)",2730000
Cắt u nướu đường kính từ 2cm trở lên (Phòng mổ),3800000
Khâu vết thương nông vùng hàm mặt > 5cm ( Khâu vết thương phần mềm nông dài > 5 cm ) (Phòng mổ) (Gây mê),4900000
Khâu vết thương phần mềm nông vùng hàm mặt < 5cm (đơn giản) (Phòng mổ) (Gây mê),4800000
Khâu vết thương phần mềm sâu vùng hàm mặt < 5cm (đơn giản) (Phòng mổ) (Gây mê),4600000
Khâu vết thương phần mềm sâu vùng hàm mặt > 5cm (đơn giản) (Phòng mổ) (Gây mê),4900000
Chích áp xe lợi (Phòng mổ),3100000
Chích tháo mủ trong áp xe nông vùng hàm mặt (Phòng mổ),3700000
Rạch áp xe trong miệng (Phòng mổ),3900000
