Ten dich vu,Gia (VND)
"Chụp cắt lớp vi tính tiểu khung thường quy (gồm: chụp cắt lớp vi tính tử cung - buồng trứng, tiền liệt tuyến, các khối u vùng tiểu khung.v.v.) (từ 1-32 dãy) [không có thuốc cản quang]","800000"
"Chụp CLVT hàm - mặt không tiêm thuốc cản quang (từ 64-128 dãy)","1700000"
"Chụp cắt lớp vi tính mạch máu chi trên (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp cắt lớp vi tính cột sống cổ có tiêm thuốc cản quang (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp cắt lớp vi tính xương chi không tiêm thuốc cản quang (từ 64-128 dãy)","1700000"
"Chụp CLVT tai - xương đá không tiêm thuốc (từ 64-128 dãy)","1700000"
"Chụp cắt lớp vi tính tiểu khung thường quy (gồm: chụp cắt lớp vi tính tử cung - buồng trứng, tiền liệt tuyến, các khối u vùng tiểu khung.v.v.) (từ 64-128 dãy) [không có thuốc cản quang]","1700000"
"Chụp cắt lớp vi tính tầng trên ổ bụng thường quy (gồm: chụp cắt lớp vi tính gan - mật, tụy, lách, dạ dày - tá tràng.v.v.) (từ 64-128 dãy) [có thuốc cản quang]","2450000"
"Chụp cắt lớp vi tính tiểu khung thường quy (gồm: chụp cắt lớp vi tính tử cung - buồng trứng, tiền liệt tuyến, các khối u vùng tiểu khung.v.v.) (từ 64-128 dãy) [có thuốc cản quang]","2450000"
"Chụp cắt lớp vi tính khớp thường quy có tiêm thuốc cản quang (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp cắt lớp vi tính lồng ngực không tiêm thuốc cản quang (từ 64-128 dãy)","1700000"
"Chụp cắt lớp vi tính tầng trên ổ bụng thường quy (gồm: chụp cắt lớp vi tính gan - mật, tụy, lách, dạ dày - tá tràng.v.v.) (từ 64-128 dãy) [không có thuốc cản quang]","1700000"
"Chụp cắt lớp vi tính cột sống ngực có tiêm thuốc cản quang (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp cắt lớp vi tính tính điểm vôi hóa mạch vành (từ 64-128 dãy) [không có thuốc cản quang]","1700000"
"Chụp cắt lớp vi tính phổi độ phân giải cao (từ 64-128 dãy) [không có thuốc cản quang]","1700000"
"Chụp cắt lớp vi tính nội soi ảo cây phế quản (từ 64-128 dãy) [không có thuốc cản quang]","1700000"
"Chụp cắt lớp vi tính cột sống thắt lưng có tiêm thuốc cản quang (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp CLVT hàm - mặt có tiêm thuốc cản quang (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp cắt lớp vi tính xương chi có tiêm thuốc cản quang (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp cắt lớp vi tính động mạch chủ ngực (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp cắt lớp vi tính cột sống cổ không tiêm thuốc cản quang (từ 64-128 dãy)","1700000"
"Chụp cắt lớp vi tính lồng ngực có tiêm thuốc cản quang (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp cắt lớp vi tính mạch máu chi dưới (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp cắt lớp vi tính tầm soát toàn thân (từ 64-128 dãy) [có thuốc cản quang]","4500000"
"Chụp cắt lớp vi tính cột sống thắt lưng không tiêm thuốc cản quang (từ 64-128 dãy)","1700000"
"Chụp cắt lớp vi tính động mạch chủ - chậu (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp cắt lớp vi tính tầm soát toàn thân (từ 64-128 dãy) [không có thuốc cản quang]","3650000"
"Chụp cắt lớp vi tính cột sống ngực không tiêm thuốc cản quang (từ 64-128 dãy)","1700000"
"Chụp cắt lớp vi tính động mạch phổi (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp cắt lớp vi tính khớp thường quy không tiêm thuốc cản quang (từ 64-128 dãy)","1700000"
"Chụp cắt lớp vi tính động mạch vành, tim (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp CLVT tai - xương đá có tiêm thuốc cản quang (từ 64-128 dãy) [Chưa bao gồm thuốc cản quang.]","2450000"
"Chụp cắt lớp vi tính động mạch chủ - chậu (từ 1-32 dãy)","1200000"
"Chụp CLVT tai - xương đá có tiêm thuốc cản quang (từ 1-32 dãy)","1200000"
"Siêu âm can thiệp - Chọc hút tế bào khối u gan, tụy, khối u ổ bụng bằng kim nhỏ","760000"
"Siêu âm bán phần trước","310000"
"Chụp khu trú dị vật nội nhãn [số hóa 1 phim]","100000"
"Chụp lỗ thị giác [số hóa 1 phim]","100000"
"Chụp cộng hưởng từ toàn thân (bao gồm xét nghiệm)","14000000"
"Chụp cộng hưởng từ não- mạch não không tiêm chất tương phản (0.2-1.5T)","2200000"
"Chụp cộng hưởng từ não- mạch não có tiêm chất tương phản (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ hệ mạch cổ không tiêm chất tương phản (0.2-1.5T)","2200000"
"Chụp cộng hưởng từ hệ mạch cổ có tiêm chất tương phản (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ tuyến yên có tiêm chất tương phản (khảo sát động học) (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ hốc mắt và thần kinh thị giác (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ hốc mắt và thần kinh thị giác có tiêm chất tương phản (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ tưới máu não (perfusion) (0.2-1.5T) [có chất tương phản]","2800000"
"Chụp cộng hưởng từ các bó sợi thần kinh (tractography) hay Chụp Cộng hưởng từ khuếch tán sức căng (DTI - Diffusion Tensor Imaging) (0.2-1.5T)","3600000"
"Chụp cộng hưởng từ khuếch tán (DWI - Diffusion-weighted Imaging) (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ đáy sọ và xương đá (0.2-1.5T) [có chất tương phản]","2800000"
"Chụp cộng hưởng từ vùng mặt - cổ (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ vùng mặt - cổ có tiêm tương phản (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ sọ não chức năng (0.2-1.5T)","3600000"
"Chụp cộng hưởng từ lồng ngực (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ thông khí phổi (Heli) (0.2-1.5T) [có chất tương phản]","2800000"
"Chụp cộng hưởng từ tuyến vú (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ tuyến vú động học có tiêm tương phản (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ phổ tuyến vú (0.2-1.5T)","3600000"
"Chụp cộng hưởng từ vùng chậu dò hậu môn (0.2-1.5T) [có chất tương phản]","2800000"
"Chụp cộng hưởng từ bìu, dương vật (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ bìu, dương vật có tiêm chất tương phản (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ động học sàn chậu, tống phân (defecography-MR) (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ ruột non (enteroclysis) (0.2-1.5T) [có chất tương phản]","2800000"
"Chụp cộng hưởng từ nội soi ảo khung đại tràng (virtual colonoscopy) (0.2-1.5T) [có chất tương phản]","2800000"
"Chụp cộng hưởng từ tuyến tiền liệt có tiêm tương phản (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ phổ tuyến tiền liệt (0.2-1.5T)","3600000"
"Chụp cộng hưởng từ đánh giá bánh nhau (rau) (0.2-1.5T) [có chất tương phản]","2800000"
"Chụp cộng hưởng từ thai nhi (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ gan với chất tương phản đặc hiệu mô (0.2-1.5T)","9082000"
"Chụp cộng hưởng từ cột sống cổ (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ cột sống cổ có tiêm tương phản (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ cột sống ngực (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ cột sống ngực có tiêm tương phản (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ cột sống thắt lưng - cùng (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ cột sống thắt lưng - cùng có tiêm tương phản (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ khớp (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ khớp có tiêm tương phản tĩnh mạch (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ khớp có tiêm tương phản nội khớp (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ xương và tủy xương (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ xương và tủy xương có tiêm tương phản (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ phần mềm chi (0.2-1.5T) [không có chất tương phản]","2200000"
"Chụp cộng hưởng từ phần mềm chi có tiêm tương phản (0.2-1.5T)","2800000"
"Chụp cộng hưởng từ động mạch vành (1.5T) [có chất tương phản]","2800000"
"Chụp cộng hưởng từ tim (1.5T) [có chất tương phản]","2800000"
