Ten dich vu,Gia (VND)
"Sóng ngắn","41100"
"Sóng xung kích điều trị","71200"
"Tập vận động thụ động (Tập mặt)","59300"
"Tập do cứng khớp","56200"
"Tập vận động với các dụng cụ trợ giúp (Tập đi với thanh song song)","33400"
"Tập vận động với các dụng cụ trợ giúp (Tập đi với khung tập đi)","33400"
"Tập vận động với các dụng cụ trợ giúp (Tập đi với nạng (nạng nách, nạng khuỷu))","33400"
"Tập vận động with các dụng cụ trợ giúp (Tập đi với gậy)","33400"
"Tập vận động với các dụng cụ trợ giúp (Tập lên, xuống cầu thang)","33400"
"Tập vận động với các dụng cụ trợ giúp (Tập vận động trên bóng)","33400"
"Tập vận động with các dụng cụ trợ giúp (Tập với thang tường)","33400"
"Tập vận động with các dụng cụ trợ giúp (Tập với dụng cụ quay khớp vai)","33400"
"Tập vận động with các dụng cụ trợ giúp (Tập thăng bằng với bàn bập bênh)","33400"
"Tập vận động with các dụng cụ trợ giúp (Tập với bàn nghiêng)","33400"
"Tập vận động with các dụng cụ trợ giúp (Kỹ thuật tập sử dụng và điều khiển xe lăn)","33400"
"Tập thụ động (khớp)","59300"
"Tập trị giác và nhận thức (do liệt thần kinh trung ương)","51400"
"Tập luyện với ghế tập cơ bốn đầu đùi","14700"
"Tập vận động chi trên (Kỹ thuật tập tay và bàn tay cho người bệnh liệt nửa người)","51800"
"Tập vận động thụ động (tập vận động chi dưới)","59300"
"Tập vận động toàn thân (Kỹ thuật tập đứng và đi cho người bệnh liệt nửa người)","59300"
"Tập với hệ thống ròng rọc","14700"
"Tập với xe đạp tập","14700"
"Kỹ thuật Tập tay và bàn tay cho người bệnh liệt nửa người","51800"
"Kỹ thuật tập đứng và đi cho người bệnh liệt nửa người - chi dưới","59300"
"Xoa bóp bấm huyệt","76000"
"Xoa bóp bằng máy","39000"
"Phẫu thuật cắt trĩ hoặc điều trị nứt kẽ hậu môn hoặc điều trị áp xe rò hậu môn","2816900"
"Phẫu thuật điều trị trĩ kỹ thuật cao (phương pháp Longo)","2507900"
"Phẫu thuật cắt lọc, xử lý vết thương tầng sinh môn đơn giản","2501900"
"Phẫu thuật cắt lọc, xử lý vết thương tầng sinh môn phức tạp","5204600"
"Phẫu thuật cắt u nhú ống hậu môn (condylome)","1509500"
"Phẫu thuật cắt 1 búi trĩ","2816900"
"Phẫu thuật cắt trĩ kinh điển có sử dụng dụng cụ hỗ trợ","2816900"
"Phẫu thuật chích, dẫn lưu áp xe cạnh hậu môn đơn giản","2816900"
"Phẫu thuật điều trị rò hậu môn phức tạp","2816900"
"Phẫu thuật điều trị rò hậu môn cắt cơ thắt trên chi chờ","2816900"
"Phẫu thuật điều trị áp xe hậu môn phức tạp","2816900"
"Phẫu thuật điều trị bệnh Rectocelle","2683900"
"Phẫu thuật điều trị bệnh Verneuil","2396200"
"Phẫu thuật điều trị rò hậu môn đơn giản","2816900"
"Phẫu thuật khâu treo và triệt mạch trĩ (THD)","2816900"
"Phẫu thuật lấy toàn bộ trĩ vòng","2816900"
"Phẫu thuật lấy trĩ tắc mạch","2816900"
"Phẫu thuật Longo kết hợp với khâu treo trĩ","2507900"
"Cắt polyp ống tiêu hoá (thực quản/dạ dày/đại tràng/trực tràng)","1108300"
"Cắt u lành tính ống hậu môn (u cơ, polyp...)","1509500"
"Cắt u, polyp trực tràng đường hậu môn","2816900"
"Chích rạch nhọt, Apxe nhỏ dẫn lưu","218500"
"Điều trị nứt kẽ hậu môn bằng cắt cơ tròn trong (vị trí 3 giờ và 9 giờ)","2816900"
"Điều trị nứt kẽ hậu môn bằng cắt cơ tròn trong vị trí 6 giờ, tạo hình hậu môn","2816900"
"Thắt các búi trĩ hậu môn","284000"
"Nắn trật khớp háng (bột liền)","667000"
"Nắn trật khớp háng (bột tự cán)","297000"
"Nắn trật khớp khuỷu chân hoặc khớp cổ chân hoặc khớp gối (bột liền)","282000"
"Nắn trật khớp khuỷu chân hoặc khớp cổ chân hoặc khớp gối (bột tự cán)","182000"
"Nắn trật khớp khuỷu tay hoặc khớp xương đòn hoặc khớp hàm (bột liền)","434600"
"Nắn trật khớp khuỷu tay hoặc khớp xương đòn hoặc khớp hàm (bột tự cán)","256600"
"Nắn trật khớp vai (bột liền)","342000"
"Nắn trật khớp vai (bột tự cán)","187000"
"Chích chắp hoặc lẹo","85500"
"Khí dung","27500"
"Hút rửa mũi, xoang sau mổ","153600"
"Hút đờm","14100"
"Nắn trật khớp thái dương hàm","110800"
"Điện di protein huyết thanh","400300"
"Định nhóm máu hệ ABO bằng phương pháp ống nghiệm; trên phiến đá hoặc trên giấy","42100"
"Định nhóm máu hệ Rh (D) bằng phương pháp ống nghiệm, phiến đá","33500"
"Máu lắng (bằng máy tự động)","37300"
"Tập trung bạch cầu","31100"
"Thời gian máu chảy (phương pháp Ivy)","52100"
"Thời gian máu chảy (phương pháp Duke)","13600"
"Thời gian máu đông","13600"
"Thời gian Prothrombin (PT,TQ) bằng máy bán tự động, tự động","68400"
"Thời gian thrombin (TT)","43500"
"Tìm ký sinh trùng sốt rét trong máu bằng phương pháp thủ công","39700"
"Tổng phân tích tế bào máu ngoại vi (bằng hệ thống tự động hoàn toàn)","114300"
"Tổng phân tích tế bào máu ngoại vi (bằng phương pháp thủ công)","39700"
"Tổng phân tích tế bào máu ngoại vi bằng máy đếm laser","49700"
"Calci","13400"
"Điện giải đồ (Na, K, CL)","30200"
"Định lượng Bilirubin toàn phần hoặc trực tiếp; các enzym: phosphatase kiềm hoặc GOT hoặc GPT...","22400"
"Định lượng các chất Albumine; Creatine; Globuline; Glucose; Phospho, Protein toàn phần, Ure, Axit Uric, Amylase,...(mỗi chất)","22400"
"Định lượng Tryglyceride hoặc Phospholipid hoặc Lipid toàn phần hoặc Cholesterol toàn phần hoặc HDL-Cholesterol hoặc LDL-Cholesterol","28000"
"Gama GT","20000"
"Phản ứng CRP","22400"
"RF (Rheumatoid Factor)","39200"
"Định lượng Troponin T hs [Máu]","78500"
"Định lượng Troponin I [Máu]","78500"
"Tổng phân tích nước tiểu","28600"
"Anti-HCV (nhanh)","58600"
"HBeAg test nhanh","65200"
"HBsAg test nhanh","58600"
"Hồng cầu trong phân test nhanh","71600"
"Hồng cầu, bạch cầu trong phân soi trực tiếp","41700"
"Soi tươi tìm ký sinh trùng đường ruột (Đơn bào đường ruột soi tươi)","45500"
"Soi tươi tìm ký sinh trùng đường ruột (Đơn bào đường ruột nhuộm soi)","45500"
"Soi tươi tìm ký sinh trùng đường ruột (Trứng giun, sán soi tươi)","45500"
"Soi tươi tìm ký sinh trùng đường ruột (Trứng giun soi tập trung)","45500"
"Soi tươi tìm ký sinh trùng đường ruột + Soi trực tiếp tìm hồng cầu bạch cầu trong phân","45500"
"Plasmodium (ký sinh trùng sốt rét) trong máu nhuộm soi","35100"
"Điện tâm đồ","39900"
"Holter điện tâm đồ","215800"
"Holter điện huyết áp","215800"
"Đo chức năng hô hấp","144300"
"Sắc thuốc thang (1 thang)","14000"
