Ten dich vu,Gia (VND)
"Chụp X-quang cột sống cùng cụt thẳng nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang khớp cùng chậu thẳng chếch hai bên [số hóa 3 phim]","130300"
"Chụp X-quang khung chậu thẳng [≤ 24×30 cm, 1 tư thế]","58300"
"Chụp X-quang khung chậu thẳng [số hóa 1 phim]","73300"
"Chụp X-quang xương đòn thẳng hoặc chếch [≤ 24×30 cm, 1 tư thế]","58300"
"Chụp X-quang xương đòn thẳng hoặc chếch [số hóa 1 phim]","73300"
"Ghi điện não đồ vi tính","140000"
"Ghi điện não đồ thông thường","140000"
"Điện não đồ thường quy","140000"
"Đo điện não vi tính","140000"
"Đo lưu huyết não","110000"
"Điện tim thường","100000"
"Kích thích từ xuyên sọ (TMS)","500000"
"Phân tích tế bào máu ngoại vi (bằng phương pháp thủ công)","39700"
"Tổng phân tích tế bào máu ngoại vi (bằng máy đếm tổng trở)","80000"
"Tổng phân tích tế bào máu ngoại vi (bằng máy đếm laser)","49700"
"Tổng phân tích tế bào máu ngoại vi bằng hệ thống tự động hoàn toàn (có nhuộm tiêu bản tự động)","114300"
"Huyết đồ (bằng phương pháp thủ công)","70000"
"Huyết đồ (bằng máy đếm tổng trở)","74600"
"Huyết đồ (bằng máy đếm laser)","74600"
"Xét nghiệm hồng cầu lưới (bằng phương pháp thủ công)","28400"
"Tìm ký sinh trùng sốt rét trong máu (bằng phương pháp thủ công)","39700"
"Tìm ký sinh trùng sốt rét trong máu (bằng phương pháp tập trung hồng cầu nhiễm)","39700"
"Máu lắng (bằng phương pháp thủ công)","24800"
"Máu lắng (bằng máy tự động)","37300"
"Thể tích khối hồng cầu (hematocrit) bằng máy ly tâm","18600"
"Huyết đồ (bằng hệ thống tự động hoàn toàn)","161500"
"Định lượng LDL-C (Low density lipoprotein Cholesterol) [Máu]","70000"
"Định lượng Protein toàn phần [Máu]","70000"
"Định lượng Triglycerid (máu) [Máu]","70000"
"Định tính Amphetamine (test nhanh) [niệu]","85000"
"Đo hoạt độ ALT (GPT) [Máu]","70000"
"Định tính Opiate (test nhanh) [niệu]","85000"
"Định tính Morphin (test nhanh) [niệu]","85000"
"Đo hoạt độ AST (GOT) [Máu]","70000"
"Định lượng Urê (niệu)","70000"
"Tổng phân tích nước tiểu (Bằng máy tự động)","50000"
"Định lượng Cholesterol toàn phần [dịch chọc dò]","70000"
"Định lượng Creatinin [dịch]","70000"
"Định lượng Protein [dịch chọc dò]","70000"
"Định lượng Triglycerid [dịch chọc dò]","70000"
"Định lượng Acid Uric [Máu]","70000"
"Định lượng Cholesterol toàn phần (máu)","70000"
"Định lượng Creatinin (máu)","70000"
"Định lượng Globulin [Máu]","70000"
"Đo hoạt độ GGT (Gama Glutamyl Transferase) [Máu]","60000"
"Định lượng HDL-C (High density lipoprotein Cholesterol) [Máu]","70000"
"HBsAg test nhanh","80000"
"HBcAb test nhanh","80000"
"HBeAg test nhanh","80000"
"Cấp cứu ngừng tuần hoàn hô hấp cơ bản","532500"
"Đặt ống thông dẫn lưu bàng quang trên khớp vệ","405500"
"Đặt ống thông dạ dày","101800"
"Rửa dạ dày cấp cứu","152000"
"Thụt tháo","92400"
"Thụt giữ","92400"
"Sốc điện ngoài lồng ngực cấp cứu","532400"
"Hồi phục nhịp xoang cho người bệnh loạn nhịp bằng máy sốc điện","532400"
"Hút đờm qua ống nội khí quản/canuyn mở khí quản bằng ống thông một lần ở người bệnh có thở máy (một lần hút)","40300"
"Đặt catheter tĩnh mạch ngoại biên","25100"
"Bóp bóng ambu qua mặt nạ","248500"
"Đặt nội khí quản","600500"
"Chăm sóc lỗ mở khí quản (một lần)","64300"
"Thay canuyn mở khí quản","263700"
"Hút đờm hầu họng","14100"
"Thông tiểu","101800"
"Choáng điện","400000"
"Thang đánh giá trầm cảm Beck (BDI)","150000"
"Thang đánh giá lo âu – Hamilton","150000"
"Thang đánh giá sự phát triển ở trẻ em (DENVER II)","300000"
"Thang sàng lọc tự kỷ cho trẻ nhỏ 18-30 tháng (CHAT)","300000"
"Thang đánh giá mức độ tự kỷ (CARS)","300000"
"Thang đánh giá hành vi trẻ em (CBCL)","300000"
"Thang đánh giá ấn tượng lâm sàng chung (CGI-S)","200000"
"Thang đánh giá tâm thần rút gọn (BPRS)","200000"
"Thang đánh giá trạng thái tâm thần tối thiểu (MMSE)","300000"
"Trắc nghiệm RAVEN","150000"
"Trắc nghiệm WAIS","300000"
"Thang đánh giá trầm cảm Hamilton","150000"
"Trắc nghiệm WICS","300000"
"Thang đánh giá trí nhớ Wechsler (WMS)","200000"
"Thang đánh giá nhân cách Roschach","200000"
"Thang đánh giá nhân cách (MMPI)","200000"
"Thang đánh giá nhân cách (CAT)","200000"
"Thang đánh giá nhân cách (TAT)","200000"
"Thang đánh giá nhân cách catell","200000"
"Thang đánh giá trầm cảm ở cộng đồng (PHQ – 9)","200000"
"Bảng nghiệm kê nhân cách hướng nội hướng ngoại (EPI)","200000"
"Trắc nghiệm rối loạn giấc ngủ (PSQI)","150000"
"Thang đánh giá vận động bất thường (AIMS)","150000"
"Thang đánh giá bồn chồn bất an – BARNES","150000"
"Thang điểm thiếu máu cục bộ Hachinski","150000"
"Thang đánh giá trầm cảm ở trẻ em","200000"
"Thang đánh giá trầm cảm ở người già (GDS)","200000"
"Thang đánh giá trầm cảm sau sinh (EPDS)","200000"
"Thang đánh giá lo âu – trầm cảm – stress (DASS)","200000"
"Test nhanh phát hiện chất opiat trong nước tiểu","44800"
"Thang đánh giá hưng cảm Young","200000"
"Thang PANSS","200000"
"Thang VANDERBILT","150000"
"Thang đánh giá lo âu – Zung","150000"
"Test Denver đánh giá phát triển tâm thần vận động","40600"
"Trắc nghiệm tâm lý Wais và Wics (thang Weschler)","40600"
"Trắc nghiệm lo âu trẻ em Spence (SCAS)","150000"
"Trắc nghiệm rối loạn lo âu lan tỏa (GAD7)","150000"
"Thang đánh giá bồn chồn bất an – BARNES","200000"
"Thang đánh giá hoạt động hàng ngày (ADLS)","200000"
"Thang đánh giá hội chứng cai rượu CIWA","200000"
"Thang đánh giá lo âu trẻ em Spence (SCAS)","200000"
"Thang đánh giá mức độ nghiện Himmelbach","200000"
"Thang đánh giá mức độ sử dụng rượu (Audit)","200000"
"Thang đánh giá rối loạn lo âu lan tỏa (GAD7)","200000"
"Thang đánh giá tập trung chú ý Bourdon","200000"
"Thang đánh giá tập trung chú ý Pictogram","200000"
"Thang đo lo âu trầm cảm H.A.D","200000"
"Can thiệp trị liệu tâm lý ( khám tâm lý)","300000"
"Liệu pháp âm nhạc","300000"
"Liệu pháp ám thị","300000"
"Liệu pháp giải thích hợp lý","300000"
"Liệu pháp hành vi","300000"
"Liệu pháp hội họa","300000"
"Liệu pháp kích hoạt hành vi (BA)","300000"
"Liệu pháp lao động","300000"
"Liệu pháp nhận thức","300000"
"Liệu pháp nhận thức hành vi","300000"
"Liệu pháp tái thích ứng xã hội","300000"
"Liệu pháp tâm lý động","300000"
"Liệu pháp tâm lý gia đình","300000"
"Liệu pháp thể dục, thể thao","300000"
"Liệu pháp thư giãn luyện tập","300000"
"Thang đánh giá điểm mạnh và khó khăn trẻ em SDQ25 (dành cho trẻ từ 4 – 16 tuổi) có các bản do cha mẹ điền và trẻ em tự điền (từ 11 – 16)","300000"
"Thang sàng lọc tự kỷ cho trẻ nhỏ 18-30 tháng (CHAT)","300000"
"Trị liệu ngôn ngữ cá nhân","300000"
"Trị liệu ngôn ngữ nhóm","300000"
"Trị liệu tâm lý nhóm","300000"
"Trị liệu tâm vận động","300000"
"Tư vấn tâm lí cho người bệnh và gia đình","300000"
