Ten dich vu,Gia (VND)
"Chụp cắt lớp vi tính ruột non (entero-scan) không dùng sonde (từ 64-128 dãy)","1486800"
"Chụp cắt lớp vi tính tầm soát toàn thân (từ 64- 128 dãy)","3201400"
"Chụp cắt lớp vi tính tầm soát toàn thân có thuốc cản quang (từ 64- 128 dãy)","3493600"
"Chụp cắt lớp vi tính tầng trên ổ bụng có khảo sát mạch các tạng (bao gồm mạch: gan, tụy, lách và mạch khối u) (từ 64-128 dãy)","1732400"
"Chụp cắt lớp vi tính tầng trên ổ bụng thường quy (gồm: chụp Cắt lớp vi tính gan-mật, tụy, lách, dạ dày-tá tràng.v.v.) (từ 64-128 dãy)","1486800"
"Chụp cắt lớp vi tính tầng trên ổ bụng thường quy (gồm: chụp Cắt lớp vi tính gan-mật, tụy, lách, dạ dày-tá tràng.v.v.) có thuốc cản quang (từ 64-128 dãy)","1732400"
"Chụp cắt lớp vi tính tính điểm vôi hóa mạch vành (từ 64- 128 dãy)","1486800"
"Chụp cắt lớp vi tính xương chi có tiêm thuốc cản quang (từ 64- 128 dãy)","1732400"
"Chụp cắt lớp vi tính xương chi không tiêm thuốc cản quang (từ 64- 128 dãy)","1486800"
"Chụp CLVT hàm mặt có dựng hình 3D (từ 64-128 dãy)","1486800"
"Chụp CLVT hàm-mặt có tiêm thuốc cản quang (từ 64-128 dãy)","1732400"
"Chụp CLVT hàm-mặt không tiêm thuốc cản quang (từ 64-128 dãy)","1486800"
"Chụp CLVT hệ động mạch cảnh có tiêm thuốc cản quang (từ 64-128 dãy)","1732400"
"Chụp CLVT hốc mắt (từ 64-128 dãy)","1486800"
"Chụp CLVT hốc mắt có thuốc cản quang (từ 64-128 dãy)","1732400"
"Chụp CLVT mạch máu não (từ 64-128 dãy)","1732400"
"Chụp CLVT sọ não có dựng hình 3D (từ 64-128 dãy)","1732400"
"Chụp CLVT sọ não có tiêm thuốc cản quang (từ 64-128 dãy)","1732400"
"Chụp CLVT sọ não không tiêm thuốc cản quang (từ 64-128 dãy)","1486800"
"Chụp CLVT tai-xương đá có tiêm thuốc cản quang (từ 64-128 dãy)","1732400"
"Chụp CLVT tai-xương đá không tiêm thuốc (từ 64-128 dãy)","1486800"
"Chụp CLVT tưới máu não (CT perfusion) (từ 64-128 dãy)","1732400"
"Ghi điện cơ","135300"
"Ghi điện cơ bằng điện cực kim","135300"
"Ghi điện cơ đo tốc độ dẫn truyền vận động và cảm giác của dây thần kinh ngoại biên chi dưới","135300"
"Ghi điện cơ đo tốc độ dẫn truyền vận động và cảm giác của dây thần kinh ngoại biên chi trên","135300"
"Ghi điện não thường quy","75200"
"Điện tim thường","39900"
"Holter điện tâm đồ","215800"
"Holter huyết áp","215800"
"Nghiệm pháp gắng sức điện tâm đồ","236600"
"Theo dõi điện tim cấp cứu tại giường liên tục 24 giờ","215800"
"Đo chức năng hô hấp","144300"
"Giường Hồi sức cấp cứu - Khoa Hồi sức cấp cứu","418500"
"Giường Nội khoa loại 1 - Khoa Hồi sức cấp cứu","257100"
"Giường Nội khoa loại 2 - Khoa Hồi sức cấp cứu","222300"
"Giường Hồi sức cấp cứu - Khoa Hồi sức tích cực","418500"
"Giường Hồi sức tích cực - Khoa Hồi sức tích cực","799600"
"Giường Nội khoa loại 1 - Khoa Hồi sức tích cực","257100"
"Giường Nội khoa loại 2 - Khoa Hồi sức tích cực","222300"
"Giường Hồi sức cấp cứu - Khoa Chấn thương chỉnh hình","418500"
"Giường Ngoại khoa loại 1 [PT đặc biệt]- Khoa Chấn thương chỉnh hình","341800"
"Giường Ngoại khoa loại 2 [PT loại 1]- Khoa Chấn thương chỉnh hình","301600"
"Giường Ngoại khoa loại 3 [PT loại 2]- Khoa Chấn thương chỉnh hình","269200"
"Giường Ngoại khoa loại 4 [PT loại 3]- Khoa Chấn thương chỉnh hình","229200"
"Giường Nội khoa loại 2 [không PT]- Khoa Chấn thương chỉnh hình","222300"
