Ten dich vu,Gia (VND)
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 3 (ML, TV, TL, 1 giường)","1000000"
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 3 (ML, TV, TL, 2 giường)","650000"
"[NQ118] Khoa Điều trị chăm sóc giảm nhẹ - Giường Ngoại khoa loại 3 (Phòng 1 giường)","1400000"
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 3 (Quạt trần, 1 giường)","400000"
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 3 (Quạt trần, 2 giường)","400000"
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 3 (Quạt trần, TV, nhiều giường)","450000"
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 4 (Giường đa năng, ML, TV, TL, Máy tắm nóng) (Phòng số 6)","1200000"
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 4 (ML, TV, nhiều giường)","600000"
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 4 (ML, TV, TL, 1 giường)","1000000"
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 4 (ML, TV, TL, 2 giường)","650000"
"[NQ118] Khoa Điều trị chăm sóc giảm nhẹ - Giường Ngoại khoa loại 4 (Phòng VIP)","1400000"
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 4 (Quạt trần, 1 giường)","400000"
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 4 (Quạt trần, 2 giường)","400000"
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 4 (Quạt trần, TV, nhiều giường)","450000"
"[NQ118] Khoa Ngoại CH - Giường Ngoại khoa loại 4 (ML, TV, 2 giường)","600000"
"[NQ118] Khoa Ngoại CH - Giường Nội khoa loại 2 (Giường đa năng, ML,TV, TL, Máy tắm nóng) (Phòng số 6)","1200000"
"[NQ118] Khoa Ngoại CH - Giường Nội khoa loại 2 (ML, TV, 2 giường)","600000"
"[NQ118] Khoa Ngoại CH - Giường Nội khoa loại 2 (ML, TV, nhiều giường)","600000"
"[NQ118] Khoa Ngoại CH - Giường Nội khoa loại 2 (ML, TV, TL, 1 giường)","800000"
"[NQ118] Khoa Ngoại CH - Giường Nội khoa loại 2 (ML, TV, TL, nhiều giường)","650000"
"[NQ118] Khoa Ngoại CH - Giường Nội khoa loại 2 (ML, TV, TL, Máy tắm nóng, 1 giường)","1200000"
"[NQ118] Khoa Điều trị chăm sóc giảm nhẹ - Giường Nội khoa loại 2 (Phòng VIP)","1400000"
"[NQ118] Khoa Ngoại CH - Giường Nội khoa loại 2 (Quạt trần, 1 giường)","400000"
"[NQ118] Khoa Ngoại CH - Giường Nội khoa loại 2 (Quạt trần, 2 giường)","500000"
"[NQ118] Khoa Ngoại CH - Giường Nội khoa loại 2 (Quạt trần, TV, nhiều giường)","450000"
"[TT22] Khoa Nội hô hấp - Giường Nội khoa loại 3 (Máy lạnh, Nước tắm nóng, nhiều giường)","400000"
"[TT22] Khoa Nội hô hấp - Giường Nội khoa loại 3 (Máy lạnh, Tivi, Tủ lạnh, Nước tắm nóng, 1 giường - VIP)","2000000"
"[NQ118] Khoa Nội hô hấp - Giường Nội khoa loại 3 (Máy lạnh, tivi, tủ lạnh, nước tắm nóng, 2 giường)","1000000"
"[NQ118] Khoa Nội hô hấp - Giường Nội khoa loại 3 (Máy lạnh, tivi, tủ lạnh, nước tắm nóng, 3 giường)","1000000"
"[NQ118] Khoa Nội hô hấp - Giường Nội khoa loại 3 (Máy lạnh, tivi, tủ lạnh, nước tắm nóng, 4 giường)","700000"
"[NQ118] Khoa Nội hô hấp - Giường Nội khoa loại 3 (Máy lạnh, tivi, tủ lạnh, nước tắm nóng, 5 giường)","700000"
"[NQ118] Khoa Nội hô hấp - Giường Nội khoa loại 3 (Máy lạnh, tivi, tủ lạnh, nước tắm nóng, nhiều giường)","500000"
"[NQ118] Khoa Nội hô hấp - Giường Nội khoa loại 3 (Máy lạnh, tủ lạnh, 2 giường)","1000000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 2 (ML, TV, 2 giường)","800000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 2 (ML, TV, nhiều giường)","400000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 2 (ML, TV, TL, 1 giường)","900000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 2 (ML, TV, TL, 2 giường)","600000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 2 (ML, TV, TL, máy tắm nóng, giường đơn, 1 giường) (Phòng 10,11)","1300000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 2 (Phòng box, ML, TL, 1 giường)","1000000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 2 (Quạt máy, ML, TV, TL, toilet chung, 2 giường) (Phòng 27B)","500000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 2 (Quạt trần, 1 giường)","1000000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 2 (Quạt trần, 2 giường)","600000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 2 (Quạt trần, nhiều giường)","400000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 2 (Quạt trần, TV, nhiều giường)","400000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 2 (Quạt trần, ML, TV, TL, Máy tắm nóng, 1 giường) (Phòng 1,6,7,8,9)","1100000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 3 (ML, TV, 2 giường)","800000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 3 (ML, TV, nhiều giường)","400000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 3 (ML, TV, TL, 1 giường)","1000000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 3 (Quạt trần, 1 giường)","1000000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 3 (Quạt trần, 2 giường)","600000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 3 (Quạt trần, nhiều giường)","400000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 3 (Quạt trần, TV, nhiều giường)","400000"
"[NQ118] Khoa Nội TH - Giường Nội khoa loại 3 (Quạt trần, ML, TV, TL, Máy tắm nóng, 1 giường) (Phòng 1,6,7,8,9)","1100000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 1 (Phòng DV 1 giường không máy lạnh, quạt trần, giường sắt/inox, toilet chung)","400000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 1 (Phòng DV 1 giường, máy lạnh, tivi, tủ lạnh, giường hồng kỷ, tủ inox, toilet riêng)","800000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 1 (Phòng DV 1 giường không máy lạnh, quạt trần, giường hồng kỷ, tủ inox, toilet riêng)","1000000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 1 (Phòng DV 2 giường máy lạnh, quạt trần, tivi, giường sắt/inox)","400000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 1 (Phòng DV 2 giường máy lạnh, tivi, giường hồng kỷ, tủ inox, toilet riêng)","600000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 1 (Phòng DV 3 giường - phòng lớn, máy lạnh, tivi, giường hồng kỷ, toilet riêng, tủ inox)","500000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 1 (Phòng DV 3 giường - phòng nhỏ, máy lạnh, tivi, giường sắt/inox, toilet riêng)","400000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 1 (Phòng DV nhiều giường, máy lạnh, tivi, giường sắt/inox)","400000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 2 (Phòng DV 1 giường không máy lạnh, quạt trần, giường sắt/inox, toilet chung)","400000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 2 (Phòng DV 1 giường, máy lạnh, tivi, tủ lạnh, giường hồng kỷ, tủ inox, toilet riêng)","800000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 2 (Phòng DV 1 giường không máy lạnh, quạt trần, giường hồng kỷ, tủ inox, toilet riêng)","1000000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 2 (Phòng DV 2 giường không máy lạnh, quạt trần, tivi, giường sắt/inox)","400000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 2 (Phòng DV 2 giường máy lạnh, tivi, giường hồng kỷ, tủ inox, toilet riêng)","600000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 2 (Phòng DV 3 giường - phòng lớn, máy lạnh, tivi, giường hồng kỷ, toilet riêng, tủ inox)","500000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 2 (Phòng DV 3 giường - phòng nhỏ, máy lạnh, tivi, giường sắt/inox, toilet riêng)","400000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 2 (Phòng DV nhiều giường, máy lạnh, tivi, giường sắt/inox)","400000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 3 (Phòng DV 1 giường không máy lạnh, quạt trần, giường sắt/inox, toilet chung)","400000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 3 (Phòng DV 1 giường, máy lạnh, tivi, tủ lạnh, giường hồng kỷ, tủ inox, toilet riêng)","800000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 3 (Phòng DV 1 giường không máy lạnh, quạt trần, giường hồng kỷ, tủ inox, toilet riêng)","1000000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 3 (Phòng DV 2 giường không máy lạnh, quạt trần, tivi, giường sắt/inox)","400000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 3 (Phòng DV 2 giường máy lạnh, tivi, giường hồng kỷ, tủ inox, toilet riêng)","600000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 3 (Phòng DV 3 giường - phòng lớn, máy lạnh, tivi, giường hồng kỷ, toilet riêng, tủ inox)","500000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 3 (Phòng DV 3 giường - phòng nhỏ, máy lạnh, tivi, giường sắt/inox, toilet riêng)","400000"
"[NQ118] Khoa TKSN - Giường Ngoại khoa loại 3 (Phòng DV nhiều giường, máy lạnh, tivi, giường sắt/inox)","400000"
"[NQ118] Khoa TKSN - Giường Nội khoa loại 2 (Máy lạnh, 3 giường, toilet riêng) (Phòng 2A)","400000"
"[NQ118] Khoa TKSN - Giường Nội khoa loại 2 (ML, TV, 2 giường)","600000"
"[NQ118] Khoa TKSN - Giường Nội khoa loại 2 (ML, TV, nhiều giường)","400000"
"[NQ118] Khoa TKSN - Giường Nội khoa loại 2 (ML, TV, phòng 3 giường, toilet riêng) (Phòng số 2)","500000"
"[NQ118] Khoa TKSN - Giường Nội khoa loại 2 (ML, TV, TL, 1 giường)","800000"
"[NQ118] Khoa TKSN - Giường Nội khoa loại 2 (ML,TV,TL,Máy tắm nóng,1 giường) (Phòng 27,38,39,40)","1000000"
"[NQ118] Khoa TKSN - Giường Nội khoa loại 2 (Quạt trần, 1 giường) (Phòng 4, 25B)","800000"
"[NQ118] Khoa TKSN - Giường Nội khoa loại 2 (Quạt trần, 2 giường)","600000"
"[NQ118] Khoa TKSN - Giường Nội khoa loại 2 (Quạt trần, TV, nhiều giường)","400000"
"[NQ118] Khoa Tủy Sống - Giường Nội khoa loại 2 (Giường đại trà, quạt máy, tivi, nhiều giường) phòng 5->8","500000"
"[NQ118] Khoa Tủy Sống - Giường Nội khoa loại 2 (Giường DV, máy lạnh, tivi, nhiều giường) phòng 1A,2,3,9,10,11,12,14B, bệnh nặng","600000"
"[NQ118] Khoa Tủy Sống - Giường Nội khoa loại 2 (Giường DV, máy lạnh, quạt máy, tivi, nhiều giường) phòng 1, 4, 14A","500000"
"[NQ118] Khoa Tủy Sống - Giường Nội khoa loại 2 (Giường DV, máy lạnh, tivi, tủ lạnh, 1 giường) box 1,2,3,4,11,12,14A,14B","700000"
"[NQ118] Khoa Tủy Sống - Giường Nội khoa loại 2 (Phòng 16, máy lạnh, quạt máy, tivi, 5 giường)","700000"
"[NQ118] Khoa Tủy Sống - Giường Nội khoa loại 2 (Phòng DV 4bis, trung chuyển, máy lạnh, tivi, 1 giường, máy nước nóng)","1500000"
"[NQ118] Khoa Vật lý trị liệu - Giường Nội khoa loại 3 (3 giường)","700000"
"[NQ118] Khoa Vật lý trị liệu - Giường Nội khoa loại 3 (4 giường)","700000"
"[NQ118] Khoa Vật lý trị liệu - Giường Nội khoa loại 3 (7 giường)","500000"
"[NQ118] Khoa Vật lý trị liệu - Giường Nội khoa loại 3 (8 giường)","500000"
"[NQ118] Khoa Vật lý trị liệu - Giường Nội khoa loại 3 (ML, TV, 2 giường)","1000000"
"[NQ118] Khoa Vật lý trị liệu - Giường Nội khoa loại 3 (ML, TV, nhiều giường)","500000"
"[NQ118] Khoa Vật lý trị liệu - Giường Nội khoa loại 3 (ML, TV, TL, 1 giường)","2000000"
"[NQ118] Khoa YHCT - Giường Nội khoa loại 3 (ML, TV, 2 giường)","500000"
"[NQ118] Khoa YHCT - Giường Nội khoa loại 3 (ML, TV, nhiều giường)","400000"
"[NQ118] Khoa YHCT - Giường Nội khoa loại 3 (ML, TV, TL, 1 giường)","700000"
"[NQ118] Khoa YHCT - Giường Nội khoa loại 3 (ML, TV, TL, 1 giường, toilet chung)","600000"
"Khoa Ngoại CH - Giường Ngoại khoa loại 2 (ML, TV, 2 giường)","600000"
"Khoa Ngoại CH - Giường Nội khoa loại 2 (ML, TV, 2 giường)","600000"
"Khu điều trị yêu cầu - Phòng 01 giường","1400000"
"Khu điều trị yêu cầu - Phòng 2 giường","1000000"
"Khu điều trị yêu cầu - Phòng nhiều giường","400000"
"Khu điều trị yêu cầu - Phòng VIP","2000000"
