Ten dich vu,Gia (VND)
"Giường Ngoại khoa loại 2 - Khoa Tai - Mũi - Họng","364400"
"Giường Ngoại khoa loại 3 - Khoa Tai - Mũi - Họng","320700"
"Giường Ngoại khoa loại 4 - Khoa Tai - Mũi - Họng","286700"
"Giường Nội khoa loại 2 - Khoa Tai - Mũi - Họng","273800"
"Giường Ngoại khoa loại 1 - Khoa Răng - Hàm - Mặt","400400"
"Giường Ngoại khoa loại 2 - Khoa Răng - Hàm - Mặt","364400"
"Giường Ngoại khoa loại 3 - Khoa Răng - Hàm - Mặt","320700"
"Giường Ngoại khoa loại 4 - Khoa Răng - Hàm - Mặt","286700"
"Giường Nội khoa loại 2 - Khoa Răng - Hàm - Mặt","273800"
"Giường Ngoại khoa loại 1 - Khoa Mắt","400400"
"Giường Ngoại khoa loại 2 - Khoa Mắt","364400"
"Giường Ngoại khoa loại 3 - Khoa Mắt","320700"
"Giường Ngoại khoa loại 4 - Khoa Mắt","286700"
"Giường Nội khoa loại 2 - Khoa Mắt","273800"
"Giường Hồi sức cấp cứu - Khoa Hồi sức tích cực","558600"
"Giường Hồi sức tích cực - Khoa Hồi sức tích cực","928100"
"Chụp bàng quang chẩn đoán trào ngược bàng quang niệu quản","246800"
"Chụp X-quang bàng quang trên xương mu","246800"
"Chụp X-quang Blondeau [số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang bụng không chuẩn bị thẳng hoặc nghiêng [> 24x30 cm, 2 tư thế][Áp dụng cho 01 vị trí]","77300"
"Chụp X-quang bụng không chuẩn bị thẳng hoặc nghiêng [số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang bụng không chuẩn bị thẳng hoặc nghiêng [số hóa 2 phim][Áp dụng cho 01 vị trí]","105300"
"Chụp X-quang Chausse III [số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang cột sống cổ C1-C2 [số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang cột sống cổ chếch hai bên [số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang cột sống cổ động, nghiêng 3 tư thế [số hóa 3 phim][Áp dụng cho 01 vị trí]","130300"
"Chụp X-quang cột sống cổ thẳng nghiêng [số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang cột sống cùng cụt thẳng nghiêng [số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang cột sống ngực thẳng nghiêng hoặc chếch[cúi tối đa][số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang cột sống ngực thẳng nghiêng hoặc chếch[thẳng, nghiêng][số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang cột sống thắt lưng chếch hai bên [số hóa 2 phim][Áp dụng cho 01 vị trí]","105300"
"Chụp X-quang cột sống thắt lưng De Seze [số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang cột sống thắt lưng động, gập ưỡn[cúi tối đa][số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang cột sống thắt lưng động, gập ưỡn[cúi tối đa][số hóa 2 phim][Áp dụng cho 01 vị trí]","105300"
"Chụp X-quang cột sống thắt lưng động, gập ưỡn[ngửa tối đa][số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang cột sống thắt lưng động, gập ưỡn[ngửa tối đa][số hóa 2 phim][Áp dụng cho 01 vị trí]","105300"
"Chụp X-quang cột sống thắt lưng L5-S1 thẳng nghiêng [số hóa 2 phim][Áp dụng cho 01 vị trí]","105300"
"Chụp X-quang cột sống thắt lưng thẳng nghiêng [số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang cột sống thắt lưng thẳng nghiêng [số hóa 2 phim][Áp dụng cho 01 vị trí]","105300"
"Chụp X-quang đại tràng [có thuốc cản quang, số hóa]","304800"
"Chụp X-quang đỉnh phổi ưỡn [số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang đường mật qua Kehr[Chưa bao gồm thuốc cản quang.]","280800"
"Chụp X-quang đường rò","446800"
"Chụp X-quang hàm chếch một bên [số hóa 1 phim][Áp dụng cho 01 vị trí][Bên phải]","73300"
"Chụp X-quang hàm chếch một bên [số hóa 1 phim][Áp dụng cho 01 vị trí][Bên trái]","73300"
"Chụp X-quang Hirtz [số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang hố yên thẳng hoặc nghiêng [số hóa 1 phim][Áp dụng cho 01 vị trí]","73300"
"Chụp X-quang hốc mắt thẳng nghiêng [số hóa 2 phim][Áp dụng cho 01 vị trí]","105300"
"Chụp X-quang khớp cùng chậu thẳng chếch hai bên [số hóa 3 phim][Áp dụng cho 01 vị trí][Bên phải]","130300"
"Chụp X-quang khớp cùng chậu thẳng chếch hai bên [số hóa 3 phim][Áp dụng cho 01 vị trí][Bên trái]","130300"
"Chụp X-quang khớp gối thẳng, nghiêng hoặc chếch [số hóa 1 phim][Áp dụng cho 01 vị trí][Gối phải]","73300"
"Chụp X-quang khớp gối thẳng, nghiêng hoặc chếch [số hóa 1 phim][Áp dụng cho 01 vị trí][Gối trái]","73300"
"Prosure Hương Vani 380g","402690"
