Ten dich vu,Gia (VND)
"Chụp CLVT sọ não có tiêm thuốc cản quang (từ 64- 128 dãy) [BHYT64 Slice, có thuốc - Đánh giá giai đoạn, tái phát, di căn ung thư]","2556000"
"Đo mật độ xương bằng phương pháp DEXA [2 vị trí]","250000"
"Đo mật độ xương bằng kỹ thuật DEXA","200000"
"Chụp cộng hưởng từ sọ não (0.2-1.5T)","1704000"
"Chụp cộng hưởng từ sọ não có tiêm chất tương phản (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ não- mạch não không tiêm chất tương phản (0.2-1.5T)","1704000"
"Chụp cộng hưởng từ não- mạch não có tiêm chất tương phản (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ tuyến yên có tiêm chất tương phản (khảo sát động học) (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ hốc mắt và thần kinh thị giác (0.2-1.5T)","1704000"
"Chụp cộng hưởng từ hốc mắt và thần kinh thị giác có tiêm chất tương phản (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ khuếch tán (DWI - Diffusion weighted Imaging) (0.2-1.5T)","4115000"
"Chụp cộng hưởng từ vùng mặt - cổ (0.2-1.5T)","1704000"
"Chụp cộng hưởng từ vùng mặt - cổ có tiêm tương phản (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ lồng ngực (0.2-1.5T)","1704000"
"Chụp cộng hưởng từ lồng ngực có tiêm thuốc cản quang (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ tầng bụng không tiêm chất tương phản (gồm: chụp cộng hưởng từ gan-mật, tụy, lách, thận, dạ dày-tá tràng...) (0.2-1.5T)","1704000"
"Chụp cộng hưởng từ tầng bụng có tiêm chất tương phản (gồm: chụp cộng hưởng từ gan-mật, tụy, lách, thận, dạ dày-tá tràng...) (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ vùng chậu dò hậu môn (0.2- 1.5T) [có thuốc cản từ]","2878000"
"Chụp cộng hưởng từ vùng chậu có tiêm chất tương phản (gồm: chụp cộng hưởng từ tử cung-phần phụ, tiền liệt tuyến, đại tràng chậu hông, trực tràng, các khối u vùng chậu…) (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ bìu, dương vật có tiêm chất tương phản (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ tuyến tiền liệt có tiêm tương phản (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ gan với chất tương phản đặc hiệu mô (0.2-1.5T)","11265000"
"Chụp cộng hưởng từ cột sống cổ (0.2-1.5T)","1704000"
"Chụp cộng hưởng từ cột sống cổ có tiêm tương phản (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ cột sống ngực (0.2-1.5T)","1704000"
"Chụp cộng hưởng từ cột sống ngực có tiêm tương phản (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ cột sống thắt lưng - cùng (0.2- 1.5T)","1704000"
"Chụp cộng hưởng từ cột sống thắt lưng - cùng có tiêm tương phản (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ khớp (0.2-1.5T)","1704000"
"Chụp cộng hưởng từ khớp có tiêm tương phản tĩnh mạch (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ khớp có tiêm tương phản nội khớp (0.2-1.5T) [Khớp vai]","2878000"
"Chụp cộng hưởng từ xương và tủy xương (0.2-1.5T)","1704000"
"Chụp cộng hưởng từ xương và tủy xương có tiêm tương phản (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ phần mềm chi (0.2-1.5T)","1704000"
"Chụp cộng hưởng từ phần mềm chi có tiêm tương phản (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ vùng chậu (gồm: chụp cộng hưởng từ tử cung-phần phụ, tiền liệt tuyến, đại tràng chậu hông, trực tràng, các khối u vùng chậu…) (0.2-1.5T) [Không thuốc cản từ]","1704000"
"Chụp cộng hưởng từ khớp (0.2-1.5T) [Khớp gối]","1704000"
"Chụp cộng hưởng từ khớp (0.2-1.5T) [Khớp cổ tay]","1704000"
"Chụp cộng hưởng từ khớp (0.2-1.5T) [Khớp khuỷu]","1704000"
"Chụp cộng hưởng từ khớp (0.2-1.5T) [Khớp háng]","1704000"
"Chụp cộng hưởng từ khớp (0.2-1.5T) [Khớp cổ chân]","1704000"
"Chụp cộng hưởng từ khớp có tiêm tương phản tĩnh mạch (0.2-1.5T) [Khớp gối]","2878000"
"Chụp cộng hưởng từ khớp có tiêm tương phản tĩnh mạch (0.2-1.5T) [Khớp cổ tay]","2878000"
"Chụp cộng hưởng từ khớp có tiêm tương phản tĩnh mạch (0.2-1.5T) [Khớp khuỷu]","2878000"
"Chụp cộng hưởng từ khớp có tiêm tương phản tĩnh mạch (0.2-1.5T) [Khớp háng]","2878000"
"Chụp cộng hưởng từ khớp có tiêm tương phản tĩnh mạch (0.2-1.5T) [Khớp cổ chân]","2878000"
"Chụp cộng hưởng từ khớp có tiêm tương phản tĩnh mạch (0.2-1.5T) [Khớp vai]","2878000"
"Chụp cộng hưởng từ khớp (0.2-1.5T) [Khớp vai]","1704000"
"Chụp cộng hưởng từ tầng bụng không tiêm chất tương phản (gồm: chụp cộng hưởng từ gan-mật, tụy, lách, thận, dạ dày-tá tràng...) (0.2-1.5T) [Chụp dựng hình đường mật MRCP]","1704000"
"Chụp cộng hưởng từ tầng bụng có tiêm chất tương phản (gồm: chụp cộng hưởng từ gan-mật, tụy, lách, thận, dạ dày-tá tràng...) (0.2-1.5T) [Chụp dựng hình đường mật MRCP]","2878000"
"Chụp cộng hưởng từ hệ mạch cổ có tiêm chất tương phản (0.2-1.5T)","2878000"
"Chụp cộng hưởng từ khớp (0.2-1.5T) [Khớp cùng chậu]","1704000"
"Chụp cộng hưởng từ khớp có tiêm tương phản tĩnh mạch (0.2-1.5T) [Khớp cùng chậu]","2878000"
"Chụp cắt lớp vi tính xương chi có tiêm thuốc cản quang (từ 64- 128 dãy)","2556000"
"Chụp cắt lớp vi tính mạch máu chi trên (từ 64- 128 dãy) [Có tiêm thuốc cản quang]","2556000"
"Chụp cắt lớp vi tính mạch máu chi dưới (từ 64- 128 dãy) [Có tiêm thuốc cản quang]","2556000"
"Chụp CLVT sọ não không tiêm thuốc cản quang (từ 64-128 dãy)","1927000"
"Chụp CLVT sọ não có tiêm thuốc cản quang (từ 64- 128 dãy)","2556000"
"Chụp CLVT hệ động mạch cảnh có tiêm thuốc cản quang (từ 64-128 dãy)","2556000"
"Chụp CLVT tưới máu não (CT perfusion) (từ 64- 128 dãy) [có tiêm thuốc cản quang]","2556000"
