Ten dich vu,Gia (VND)
"Siêu âm Doppler tử cung, buồng trứng qua đường bụng","89300"
"Siêu âm hạch vùng cổ","58600"
"Siêu âm hệ tiết niệu (thận, tuyến thượng thận, bàng quang, tiền liệt tuyến)","58600"
"Siêu âm khớp (gối, háng, khuỷu, cổ tay….)","58600"
"Siêu âm màng phổi cấp cứu","58600"
"Siêu âm ổ bụng","58600"
"Siêu âm ổ bụng (gan mật, tụy, lách, thận, bàng quang)","58600"
"Siêu âm ổ bụng tại giường cấp cứu","58600"
"Siêu âm phần mềm (da, tổ chức dưới da, cơ….)","58600"
"Siêu âm thai nhi trong 3 tháng cuối","58600"
"Siêu âm thai nhi trong 3 tháng đầu","58600"
"Siêu âm thai nhi trong 3 tháng giữa","58600"
"Siêu âm thai (thai, nhau thai, nước ối)","58600"
"Siêu âm tinh hoàn hai bên","58600"
"Siêu âm tử cung buồng trứng qua đường bụng","58600"
"Siêu âm tử cung phần phụ","58600"
"Siêu âm tuyến giáp","58600"
"Siêu âm tuyến vú hai bên","58600"
"Siêu âm tử cung buồng trứng qua đường âm đạo","195600"
"Chụp X-quang Blondeau [số hóa 1 phim]","73300"
"Chụp X-quang bụng không chuẩn bị thẳng hoặc nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang cột sống cổ C1-C2 [số hóa 1 phim]","73300"
"Chụp X-quang cột sống cổ chếch hai bên [số hóa 1 phim]","73300"
"Chụp Xquang cột sống cổ thẳng nghiêng","68300"
"Chụp X-quang cột sống cùng cụt thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang cột sống ngực thẳng nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang cột sống thắt lưng động, gập ưỡn [số hóa 1 phim]","73300"
"Chụp X-quang cột sống thắt lưng L5-S1 thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang cột sống thắt lưng thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang khớp gối thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang khớp gối thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang khớp háng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang khớp háng thẳng hai bên [số hóa 1 phim]","73300"
"Chụp X-quang khớp khuỷu thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang khớp khuỷu thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang khớp vai nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang khớp vai nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang khớp vai thẳng [số hóa 1 phim]","73300"
"Chụp X-quang khớp vai thẳng [số hóa 1 phim]","73300"
"Chụp X-quang khung chậu thẳng [số hóa 1 phim]","73300"
"Chụp X-quang ngực nghiêng hoặc chếch mỗi bên [số hóa 1 phim]","73300"
"Chụp X-quang ngực thẳng [số hóa 1 phim]","73300"
"Chụp Xquang răng cận chóp (Periapical)","23700"
"Chụp X-quang Schuller [số hóa 1 phim]","73300"
"Chụp X-quang sọ thẳng/nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang tại giường","73300"
"Chụp X-quang xương bàn, ngón chân thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương bàn, ngón chân thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương bàn ngón tay thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương bàn ngón tay thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương bả vai thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương bả vai thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương cẳng chân thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương cẳng chân thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương cẳng tay thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương cẳng tay thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương cánh tay thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương cánh tay thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương chính mũi nghiêng hoặc tiếp tuyến [số hóa 1 phim]","73300"
"Chụp X-quang xương cổ chân thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương cổ chân thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương cổ tay thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương cổ tay thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương đòn thẳng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương đòn thẳng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương đùi thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương đùi thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương gót thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương gót thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương ức thẳng, nghiêng [số hóa 1 phim]","73300"
"Chi phí vận chuyển máu (Chế phẩm máu)","17000"
"Theo dõi tim thai và cơn co tử cung bằng Monitoring","55000"
"Khám tiêm ngừa","45000"
"Phẫu thuật nội soi mở xoang trán","3873000"
"Bóc phúc mạc kèm cắt các tạng khác","4842000"
"Các phẫu thuật ruột thừa khác","2815900"
"Các phẫu thuật ruột thừa khác [gây tê]","2277400"
"Cắt 1 thuỳ tuyến giáp trong bướu giáp nhân","3620900"
"Cắt bán phần 1 thuỳ tuyến giáp trong bướu giáp nhân","2955600"
"Cắt bán phần 1 thuỳ tuyến giáp và lấy nhân thùy còn lại trong bướu giáp nhân","3620900"
"Cắt bè củng giác mạc (Trabeculectomy)","1202600"
"Cắt bỏ âm hộ đơn thuần","2971900"
"Cắt bỏ âm hộ đơn thuần [gây tê]","2249700"
"Cắt bỏ hoại tử tiếp tuyến bỏng sâu dưới 3% diện tích cơ thể ở trẻ em","2566900"
"Cắt bỏ hoại tử tiếp tuyến bỏng sâu dưới 5% diện tích cơ thể ở người lớn","2566900"
"Cắt bỏ hoại tử toàn lớp bỏng sâu dưới 3% diện tích cơ thể ở người lớn","2595900"
"Cắt bỏ tinh hoàn","2490900"
"Cắt bỏ tinh hoàn [gây tê]","2035200"
"Cắt bỏ tinh hoàn lạc chỗ","2490900"
"Cắt bỏ tinh hoàn lạc chỗ [gây tê]","2035200"
"Cắt bỏ túi lệ","930200"
"Cắt bỏ u lành tính vùng tuyến nước bọt mang tai hoặc dưới hàm từ2-5 cm","3397900"
"Cắt bỏ u mạc nối lớn","5141100"
"Cắt bỏ u mạc nối lớn","3723869"
"Cắt các loại u vùng da đầu, cổ có đường kính dưới 5 cm","771000"
"Cắt dạ dày hình chêm","2709279"
"Cắt dạ dày hình chêm","3993400"
"Cắt đại tràng phải hoặc đại tràng trái nối ngay","3370943"
"Cắt dây chằng, gỡ dính ruột","2705700"
"Cắt dây chằng, gỡ dính ruột","2065055"
"Cắt đoạn ruột non, đưa hai đầu ruột ra ngoài","3388923"
"Cắt đoạn ruột non, đưa hai đầu ruột ra ngoài","5100100"
"Cắt dương vật không vét hạch, cắt một nửa dương vật","2396200"
"Cắt mạc nối lớn","5141100"
"Cắt mạc nối lớn","3723869"
"Cắt nang răng đường kính dưới 2 cm","3228100"
"Cắt nang thừng tinh hai bên","3300700"
"Cắt nang thừng tinh một bên","2140700"
"Cắt nhiều đoạn ruột non","5100100"
"Cắt polyp cổ tử cung","2104900"
"Cắt polyp cổ tử cung [gây tê]","1535600"
"Cắt polype trực tràng","1108300"
"Cắt polyp mũi","705900"
"Cắt polyp ống tai","634500"
"Cắt ruột non hình chêm","3993400"
"Cắt ruột thừa, dẫn lưu ổ apxe","2815900"
"Cắt ruột thừa, dẫn lưu ổ apxe [gây tê]","2277400"
"Cắt ruột thừa đơn thuần","2815900"
"Cắt ruột thừa đơn thuần [gây tê]","2277400"
"Cắt ruột thừa, lau rửa ổ bụng","2815900"
"Cắt ruột thừa, lau rửa ổ bụng [gây tê]","2277400"
"Cắt toàn bộ dạ dày","7610000"
"Cắt toàn bộ dạ dày","5536684"
"Cắt túi thừa đại tràng","3993400"
"Cắt u buồng trứng qua nội soi","5229000"
"Cắt u da đầu lành, đường kính dưới 5 cm","729000"
"Cắt u lành dương vật","2396200"
"Cắt u lành phần mềm đường kính dưới 10cm","2140700"
"Cắt u lành tính ống hậu môn (u cơ, polyp…)","1509500"
"Cắt u mạc treo ruột","5141100"
"Cắt u máu dưới da đầu có đường kính dưới 5 cm","771000"
"Cắt u mỡ, u bã đậu vùng hàm mặt đường kính dưới 5 cm","874800"
"Cắt u mỡ, u bã đậu vùng hàm mặt đường kính dưới 5 cm","874800"
"Cắt u mỡ, u bã đậu vùng hàm mặt đường kính dưới 5 cm [gây mê]","989925"
"Cắt u nang bao hoạt dịch (cổ tay, khoeo chân, cổ chân)","1456700"
"Cắt u nang buồng trứng","3217800"
"Cắt u nang buồng trứng [50%]","3217800"
"Cắt u nang buồng trứng [80%]","3217800"
"Cắt u nang buồng trứng xoắn","3217800"
"Cắt u nang buồng trứng xoắn [gây tê]","2651700"
"Cắt u sùi đầu miệng sáo","1456700"
"Cắt u thành âm đạo","2268300"
"Cắt u vú lành tính","3135800"
"Cắt u vú lành tính","3135800"
"Cắt u vú lành tính [gây tê]","2422000"
"Cắt u vú lành tính [gây tê]","2595700"
"Cắt u xương sụn lành tính","4085900"
"Cắt u xương sụn lành tính [gây tê]","3338600"
"Chích nhọt ống tai ngoài","218500"
"Chọc hút dịch tụ huyết vành tai","64300"
"Cố đinh ngoại vi trong điều trị gãy hở chi dưới","3411300"
"Cố đinh ngoại vi trong điều trị gãy hở chi trên","3411300"
"Dẫn lưu áp xe khoang Retzius","1920900"
"Dẫn lưu áp xe khoang Retzius [gây tê]","1475400"
"Dẫn lưu áp xe ruột thừa","3142500"
"Dẫn lưu áp xe ruột thừa [gây tê]","2432400"
"Dẫn lưu bàng quang đơn thuần","1509500"
"Dẫn lưu bể thận tối thiểu","1920900"
"Dẫn lưu bể thận tối thiểu [gây tê]","1475400"
"Dẫn lưu nước tiểu bàng quang","1920900"
"Dẫn lưu nước tiểu bàng quang [gây tê]","2276100"
"Dẫn lưu nước tiểu bàng quang [gây tê]","1475400"
"Dẫn lưu thận qua da dưới hướng dẫn của siêu âm","950500"
"Dẫn lưu viêm tấy quanh thận, áp xe thận","1920900"
"Dẫn lưu viêm tấy quanh thận, áp xe thận [gây tê]","1475400"
"Đặt ống thông khí màng nhĩ","3209900"
"Đẩy bã thức ăn xuống đại tràng","2709279"
"Đẩy bã thức ăn xuống đại tràng","3993400"
"Điều trị đái rỉ ở nữ bàng đặt miếng nâng niệu đạo TOT","2396200"
"Điều trị tủy răng có sử dụng siêu âm và hàn kín hệ thống ống tủy bằng Gutta percha nguội.","455500"
"Điều trị tủy răng có sử dụng siêu âm và hàn kín hệ thống ống tủy bằng Gutta percha nguội.","631000"
"Điều trị tủy răng có sử dụng siêu âm và hàn kín hệ thống ống tủy bằng Gutta percha nguội.","991000"
"Điều trị tủy răng có sử dụng siêu âm và hàn kín hệ thống ống tủy bằng Gutta percha nguội [tủy răng số 4,5 PTL2]","631000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nguội có sử dụng trâm xoay cầm tay [răng số 6,7 hàm dưới]","861000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nguội có sử dụng trâm xoay máy [răng số 6,7 hàm dưới]","861000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nguội có sử dụng trâm xoay máy [răng số 6,7 hàm trên]","991000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nguội có sử dụng trâm xoay máy [răng số 6,7 hàm trên]","991000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nguội có sử dụng trâm xoay máy [răng số 6,7 hàm trên]","631000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nguội [răng số 1, 2, 3]","455500"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nguội [răng số 4, 5]","631000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nóng chảy [răng số 1, 2, 3]","455500"
"Đóng mở thông ruột non","3993400"
"Ghép da đồng loại dưới 10% diện tích cơ thể","2093600"
"Ghép da tự thân mảnh lớn dưới 3% diện tích cơ thể ở trẻ em","3065600"
"Ghép da tự thân mảnh lớn dưới 5% diện tích cơ thể ở người lớn","3065600"
"Gỡ dính sau mổ lại","2705700"
"Hút thai + Triệt sản qua đường rạch nhỏ","3191500"
"Hút thai + Triệt sản qua đường rạch nhỏ [gây tê]","2455100"
"Khâu cầm máu ổ loét dạ dày","3993400"
"Khâu cò mi, tháo cò","452400"
"Khâu củng mạc","849600"
"Khâu củng mạc","1244100"
"Khâu da mi đơn giản","897100"
"Khâu giác mạc","799600"
"Khâu kết mạc","897100"
"Khâu kết mạc","1595200"
"Khâu lỗ thủng dạ dày tá tràng","3993400"
"Khâu lỗ thủng đại tràng","3993400"
"Khâu lỗ thủng hoặc khâu vết thương ruột non","3993400"
"Khâu phục hồi bờ mi","813600"
"Khâu phủ kết mạc","698800"
"Khâu rách cùng đồ âm đạ","2119400"
"Khâu rách cùng đồ âm đạo [gây tê]","1569000"
"Khâu tử cung do nạo thủng","3054800"
"Khâu tử cung do nạo thủng [gây tê]","2475900"
"Khâu vết thương thành bụng","2396200"
"Khâu vết thương thành bụng [ần 2]","2396200"
"Làm hậu môn nhân tạo","2683900"
"Làm hậu môn nhân tạo [gây tê]","2276100"
"Làm lại thành âm đạo, tầng sinh môn","1754800"
"Làm lại thành âm đạo, tầng sinh môn [ PT Thứ 2 ]","1754800"
"Làm lại vết mổ thành bụng (bục, tụ máu, nhiễm khuẩn...) sau phẫu thuật sản phụ khoa","2833400"
"Lấy dụng cụ tử cung trong ổ bụng qua đường rạch nhỏ","3191500"
"Lấy dụng cụ tử cung trong ổ bụng qua đường rạch nhỏ [gây tê]","2455100"
"Lấy khối máu tụ âm đạo, tầng sinh môn","2501900"
"Lấy khối máu tụ âm đạo, tầng sinh môn [gây tê]","1959100"
"Lấy sỏi bàng quang","4569100"
"Lấy sỏi bàng quang [gây tê]","3546600"
"Lấy sỏi niệu quản đơn thuần [gây tê]","3546600"
"Lấy u xương (ghép xi măng)","4085900"
"Lấy u xương (ghép xi măng) [gây tê]","3338600"
"Mổ bóc nhân xơ vú","1079400"
"Mở bụng thăm dò","2683900"
"Mở bụng thăm dò [gây tê]","2276100"
"Mở bụng thăm dò, lau rửa ổ bụng, đặt dẫn lưu","2576000"
"Mở bụng thăm dò, sinh thiết","2683900"
"Mở bụng thăm dò, sinh thiết [gây tê]","2276100"
"Mở dạ dày xử lý tổn thương","3993400"
"Mở khí quản cấp cứu","759800"
"Mở khí quản thường quy","759800"
"Mổ quặm bẩm sinh","698800"
"Mổ quặm bẩm sinh","1188600"
"Mổ quặm bẩm sinh","1387000"
"Mổ quặm bẩm sinh","2068800"
"Mổ quặm bẩm sinh","1572200"
"Mổ quặm bẩm sinh","1833000"
"Mổ quặm bẩm sinh","935200"
"Mở rộng lỗ sáo","1509500"
"Mở ruột non lấy dị vật (bã thức ăn, giun, mảnh kim loại,…)","3993400"
"Mở thông dạ dày","2683900"
"Mở thông dạ dày [gây tê]","2276100"
"Mở thông hỗng tràng hoặc mở thông hồi tràng","2683900"
"Mở thông hỗng tràng hoặc mở thông hồi tràng","2683900"
"Nâng xương chính mũi sau chấn thương","1326200"
"Nắn sai khớp thái dương hàm dưới gây mê","1832000"
"Nạo vét hạch D2","3988000"
"Néo ép hoặc buộc vòng chỉ thép gãy xương bánh chè","4102500"
"Nối gân duỗi","3302900"
"Nối gân duỗi [gây tê]","2604700"
"Nối gân gấp [gây tê]","2604700"
"Nội soi bàng quang tán sỏi","1345000"
"Nội soi cắt đốt u lành tuyến tiền liệt qua đường niệu đạo (TURP)","2811000"
"Nội soi cắt polyp cổ bàng quang","1596600"
"Nội soi cắt u niệu đạo, van niệu đạo","1596600"
"Nội soi niệu quản ngược dòng bằng ống soi mềm tán sỏi thận bằng laser","2434500"
"Nội soi niệu quản ngược dòng bằng ống soi mềm tán sỏi thận bằng laser [lần 2]","1596600"
"Nội soi ổ bụng chẩn đoán","1596600"
"Nội soi tán sỏi niệu đạo","1596600"
"Nội soi xẻ hẹp bể thận - niệu quản, mở rộng niệu quản nội soi","3279000"
"Nội soi xẻ sa lồi lỗ niệu quản","1596600"
"Nối tắt ruột non - đại tràng hoặc trực tràng","4764100"
"Nối tắt ruột non - ruột non","4764100"
"Nối vị tràng","2917900"
"Nối vị tràng [gây tê]","2367100"
"Nong niệu đạo","273500"
"Phẫu thuật áp xe tuyến tiền liệt","1920900"
"Phẫu thuật áp xe tuyến tiền liệt [gây tê]","1475400"
"Phẫu thuật bảo tồn tử cung do vỡ tử cung","5206200"
"Phẫu thuật bảo tồn tử cung do vỡ tử cung [gây tê]","3713100"
"Phẫu thuật bệnh lý nhiễm trùng bàn tay","3226900"
"Phẫu thuật bệnh lý nhiễm trùng bàn tay [gây tê]","2493700"
"Phẫu thuật cắt Amidan gây mê","1761400"
"Phẫu thuật cắt Amidan gây tê hoặc gây mê","630846"
"Phẫu thuật cắt bỏ ngón tay thừa","2493700"
"Phẫu thuật cắt bỏ u nang vành tai/u bả đậu dái tai","874800"
"Phẫu thuật cắt cụt cẳng tay, cánh tay","3994900"
"Phẫu thuật cắt cụt cẳng tay, cánh tay [gây tê]","3175400"
"Phẫu thuật cắt cụt chi","3994900"
"Phẫu thuật cắt cụt chi [gây tê]","3175400"
"Phẫu thuật cắt lọc, xử lý vết thương tầng sinh môn đơn giản","2501900"
"Phẫu thuật cắt lọc, xử lý vết thương tầng sinh môn đơn giản [gây tê]","1959100"
"Phẫu thuật cắt polip cổ tử cung","2104900"
"Phẫu thuật cắt polip cổ tử cung [gây tê]","1535600"
"Phẫu thuật cắt trĩ kinh điển có sử dụng dụng cụ hỗ trợ","2816900"
"Phẫu thuật cắt trĩ kinh điển có sử dụng dụng cụ hỗ trợ [gây tê]","2276400"
"Phẫu thuật cắt u nang răng sinh/u nang sàn mũi","1646800"
"Phẫu thuật cắt u nhú ống hậu môn (condylome)","1509500"
"Phẫu thuật cắt u thành bụng","2396200"
"Phẫu thuật cắt u vùng niêm mạc má","1075700"
"Phẫu thuật chích, dẫn lưu áp xe cạnh hậu môn đơn giản","2816900"
"Phẫu thuật chích, dẫn lưu áp xe cạnh hậu môn đơn giản [gây tê]","2276400"
"Phẫu thuật chích, dẫn lưu áp xe cạnh hậu môn đơn giản[lần 2]","2816900"
"Phẫu thuật chỉnh hình cuốn mũi dưới bằng Laser","4211900"
"Phẫu thuật chỉnh hình lỗ mở khí quản","1075700"
"Phẫu thuật chỉnh hình vách ngăn","3526900"
"Phẫu thuật chửa ngoài tử cung không có choáng","3217800"
"Phẫu thuật chửa ngoài tử cung vỡ có choáng","4157300"
"Phẫu thuật chuyển giường thần kinh trụ","2698800"
"Phẫu thuật cố định nẹp vít gãy hai xương cẳng tay","4102500"
"Phẫu thuật dẫn lưu tối thiểu khoang màng phổi","1925900"
"Phẫu thuật dẫn lưu tối thiểu khoang màng phổi [gây tê]","1696400"
"Phẫu thuật đặt lại khớp găm kim cổ xương cánh tay","4324900"
"Phẫu thuật đặt võng nâng cổ bàng quang (Sling) trong tiểu không kiểm soát khi gắng sức","2396200"
"Phẫu thuật điề trị bệnh DE QUER VAIN và ngón tay cò súng","3923600"
