Ten dich vu,Gia (VND)
"Nong van Động Mạch Chủ (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối.","6926000"
"Nong hẹp eo Động Mạch Chủ (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối.)","6926000"
"Nong van Động Mạch Phổi (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối.)","6926000"
"Đặt stent Động Mạch Thận (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối.)","6926000"
"Đặt stent Ống Động Mạch (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối.)","6926000"
"Nong hẹp van 2 lá bằng bóng Inoue (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối.)","6926000"
"Đặt stent phình động mạch chủ","6926000"
"Đặt stent hẹp động mạch chủ","9176000"
"Thông tim ống lớn và chụp buồng tim cản quang (Chưa bao gồm vật tư,.....)","6926000"
"Đặt coil bít Ống Động Mạch (chưa bao gồm các vật tư khác,...)","6926000"
"Nong mạch/đặt stent mạch các loại (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối.)","6926000"
"Chụp Xquang phim đo sọ thẳng, nghiêng (Cephalometric)","67200"
"Chụp Xquang ruột non","119000"
"Chụp CLVT sọ não không tiêm thuốc cản quang (từ 64-128 dãy)","1461000"
"Chụp CLVT hàm-mặt không tiêm thuốc cản quang (từ 64-128 dãy)","1461000"
"Chụp CLVT hàm mặt có ứng dụng phần mềm nha khoa (từ 64-128 dãy)","1461000"
"Chụp CLVT tai-xương đá không tiêm thuốc (từ 64-128 dãy)","1461000"
"Chụp CLVT hốc mắt (từ 64-128 dãy) không có thuốc cản quang","1461000"
"Chụp CLVT hàm mặt có dựng hình 3D (từ 64-128 dãy)","1461000"
"Chụp cắt lớp vi tính lồng ngực không tiêm thuốc cản quang (từ 64- 128 dãy)","1461000"
"Chụp cắt lớp vi tính phổi độ phân giải cao (từ 64- 128 dãy) không có thuốc cản quang","1461000"
"Chụp cắt lớp vi tính nội soi ảo cây phế quản (từ 64- 128 dãy) không có thuốc cản quang","1461000"
"Chụp cắt lớp vi tính tính điểm vôi hóa mạch vành (từ 64- 128 dãy) không có thuốc cản quang","1461000"
"Chụp cắt lớp vi tính tầng trên ổ bụng thường quy (gồm: chụp Cắt lớp vi tính gan mật, tụy, lách, dạ dày-tá tràng.v.v.) (từ 64-128 dãy) không thuốc cản quang","1461000"
"Chụp cắt lớp vi tính bụng-tiểu khung thường quy (từ 64-128 dãy) không có thuốc cản quang","1461000"
"Chụp cắt lớp vi tính hệ tiết niệu thường quy (từ 64-128 dãy) không có thuốc cản quang","1461000"
"Chụp cắt lớp vi tính tiểu khung thường quy (gồm: chụp cắt lớp vi tính tử cung buồng trứng, tiền liệt tuyến, các khối u vùng tiểu khung.v.v.) (64-128 dãy) không có thuốc cản quang","1461000"
"Chụp cắt lớp vi tính cột sống cổ không tiêm thuốc cản quang (từ 64- 128 dãy)","1461000"
"Chụp CLVT sọ não có tiêm thuốc cản quang (từ 64-128 dãy)","1712000"
"Chụp CLVT hệ động mạch cảnh có tiêm thuốc cản quang (từ 64-128 dãy)","1712000"
"Chụp CLVT tưới máu não (CT perfusion) (từ 64-128 dãy)","1712000"
"Chụp CLVT mạch máu não (từ 64-128 dãy)","1712000"
"Chụp CLVT sọ não có dựng hình 3D (từ 64-128 dãy)","1712000"
"Chụp CLVT hàm-mặt có tiêm thuốc cản quang (từ 64-128 dãy)","1712000"
"Chụp CLVT tai-xương đá có tiêm thuốc cản quang (từ 64-128 dãy)","1712000"
"Chụp CLVT hốc mắt (từ 64-128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính lồng ngực có tiêm thuốc cản quang (từ 64- 128 dãy)","1712000"
"Chụp cắt lớp vi tính động mạch phổi (từ 64- 128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính động mạch chủ ngực (từ 64- 128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính động mạch vành, tim (từ 64- 128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính tầng trên ổ bụng thường quy (gồm: chụp Cắt lớp vi tính gan-mật, tụy, lách, dạ dày-tá tràng.v.v.) (từ 64-128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính bụng-tiểu khung thường quy (từ 64-128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính hệ tiết niệu thường quy (từ 64-128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính tầng trên ổ bụng có khảo sát mạch các tạng (bao gồm mạch: gan, tụy, lách và mạch khối u) (từ 64-128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính hệ tiết niệu có khảo sát mạch thận và/hoặc dựng hình đường bài xuất (từ 64-128 dãy)","1712000"
"Chụp cắt lớp vi tính gan có dựng hình đường mật (từ 64-128 dãy)","1712000"
"Chụp cắt lớp vi tính tạng khảo sát huyết động học khối u (CT perfusion) (từ 64- 128 dãy)","1712000"
"Chụp cắt lớp vi tính đại tràng (colo-scan) dùng dịch hoặc hơi có nội soi ảo (từ 64-128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính động mạch chủ-chậu (từ 64-128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính tiểu khung thường quy (gồm: chụp cắt lớp vi tính tử cung buồng trứng, tiền liệt tuyến, các khối u vùng tiểu khung.v.v.) (64-128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính cột sống cổ có tiêm thuốc cản quang (từ 64- 128 dãy)","1712000"
"Chụp CLVT sọ não không tiêm thuốc cản quang (từ > 256 dãy)","2748000"
"Chụp CLVT sọ não có dựng hình 3D (từ > 256 dãy)","2748000"
"Chụp CLVT hàm-mặt không tiêm thuốc cản quang (từ > 256 dãy)","2748000"
"Chụp CLVT hàm mặt có ứng dụng phần mềm nha khoa (từ > 256 dãy)","2748000"
"Chụp CLVT tai-xương đá không tiêm thuốc (từ > 256 dãy)","2748000"
"Chụp CLVT hốc mắt (từ ≥ 256 dãy)","2748000"
"Chụp CLVT hàm mặt có dựng hình 3D (từ ≥ 256 dãy)","2748000"
"Chụp cắt lớp vi tính lồng ngực không tiêm thuốc cản quang (từ > 256 dãy)","2748000"
"Chụp cắt lớp vi tính phổi độ phân giải cao (từ > 256 dãy) không có thuốc cản quang","2748000"
"Chụp cắt lớp vi tính phổi liều thấp tầm soát u (từ > 256 dãy) không có thuốc cản quang","2748000"
"Chụp cắt lớp vi tính nội soi ảo cây phế quản (từ > 256 dãy) không có thuốc cản quang","2748000"
"Chụp cắt lớp vi tính tầng trên ổ bụng thường quy (gồm: chụp Cắt lớp vi tính gan mật, tụy, lách, dạ dày-tá tràng.v.v.) (từ > 256 dãy) không có thuốc cản quang","2748000"
"Chụp cắt lớp vi tính bụng-tiểu khung thường quy (từ > 256 dãy) không có thuốc cản quang","2748000"
"Chụp cắt lớp vi tính tiểu khung thường quy (gồm: chụp cắt lớp vi tính tử cung buồng trứng, tiền liệt tuyến, các khối u vùng tiểu khung.v.v.) từ 256 dãy trở lên không có thuốc cản quang","2748000"
"Chụp cắt lớp vi tính hệ tiết niệu thường quy (từ > 256 dãy) (không có thuốc cản quang)","2748000"
"Chụp CLVT sọ não có tiêm thuốc cản quang (từ > 256 dãy)","3004000"
"Chụp CLVT hệ động mạch cảnh có tiêm thuốc cản quang (từ > 256 dãy)","3004000"
"Chụp CLVT tưới máu não (CT perfusion) (từ > 256 dãy)","3004000"
"Chụp CLVT mạch máu não (từ > 256 dãy)","3004000"
"Chụp CLVT hàm-mặt có tiêm thuốc cản quang (từ > 256 dãy)","3004000"
"Chụp CLVT tai-xương đá có tiêm thuốc cản quang (từ > 256 dãy)","3004000"
"Chụp cắt lớp vi tính lồng ngực có tiêm thuốc cản quang (từ > 256 dãy)","3004000"
"Chụp cắt lớp vi tính động mạch phổi (từ > 256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính động mạch chủ ngực (từ > 256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính động mạch vành, tim có dùng thuốc beta block (từ > 256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính động mạch vành, tim không dùng thuốc beta block (từ > 256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính tầng trên ổ bụng thường quy (gồm: chụp Cắt lớp vi tính gan mật, tụy, lách, dạ dày-tá tràng.v.v.) (từ > 256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính bụng-tiểu khung thường quy (từ > 256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính tiểu khung thường quy (gồm: chụp cắt lớp vi tính tử cung buồng trứng, tiền liệt tuyến, các khối u vùng tiểu khung.v.v.) từ 256 dãy trở lên có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính hệ tiết niệu thường quy (từ > 256 dãy) (có thuốc cản quang)","3004000"
"Chụp cắt lớp vi tính tầng trên ổ bụng có khảo sát mạch các tạng (bao gồm mạch: gan, tụy, lách và mạch khối u) (từ > 256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính hệ tiết niệu có khảo sát mạch thận và/hoặc dựng hình đường bài xuất (từ > 256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính gan có dựng hình đường mật (từ > 256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính tạng khảo sát huyết động học khối u (CT perfusion) (từ > 256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính đại tràng (colo-scan) dùng dịch hoặc hơi có nội soi ảo (từ > 256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính động mạch chủ-chậu (từ > 256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính cột sống ngực không tiêm thuốc cản quang (từ 64- 128 dãy)","1461000"
"Chụp cắt lớp vi tính cột sống ngực có tiêm thuốc cản quang (từ 64- 128 dãy)","1712000"
"Chụp cắt lớp vi tính cột sống thắt lưng không tiêm thuốc cản quang (từ 64- 128 dãy)","1461000"
"Chụp cắt lớp vi tính cột sống thắt lưng có tiêm thuốc cản quang (từ 64- 128 dãy)","1712000"
"Chụp cắt lớp vi tính khớp thường quy không tiêm thuốc cản quang (từ 64- 128 dãy)","1461000"
"Chụp cắt lớp vi tính khớp thường quy có tiêm thuốc cản quang (từ 64- 128 dãy)","1712000"
"Chụp cắt lớp vi tính khớp có tiêm thuốc cản quang vào ổ khớp (từ 64- 128 dãy)","1712000"
"Chụp cắt lớp vi tính xương chi không tiêm thuốc cản quang (từ 64- 128 dãy)","1461000"
"Chụp cắt lớp vi tính xương chi có tiêm thuốc cản quang (từ 64- 128 dãy)","1712000"
"Chụp cắt lớp vi tính tầm soát toàn thân (từ 64- 128 dãy) có thuốc cản quang","3467000"
"Chụp cắt lớp vi tính tầm soát toàn thân (từ 64- 128 dãy) không thuốc cản quang","3154000"
"Chụp cắt lớp vi tính mạch máu chi trên (từ 64- 128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính mạch máu chi dưới (từ 64- 128 dãy) có thuốc cản quang","1712000"
"Chụp cắt lớp vi tính cột sống cổ không tiêm thuốc cản quang (từ >256 dãy)","2748000"
"Chụp cắt lớp vi tính cột sống cổ có tiêm thuốc cản quang (từ >256 dãy)","3004000"
"Chụp cắt lớp vi tính cột sống ngực không tiêm thuốc cản quang (từ >256 dãy)","2748000"
"Chụp cắt lớp vi tính cột sống ngực có tiêm thuốc cản quang (từ >256 dãy)","3004000"
"Chụp cắt lớp vi tính cột sống thắt lưng không tiêm thuốc cản quang (từ >256 dãy)","2748000"
"Chụp cắt lớp vi tính cột sống thắt lưng có tiêm thuốc cản quang (từ >256 dãy)","3004000"
"Chụp cắt lớp vi tính khớp thường quy không tiêm thuốc cản quang (từ >256 dãy)","2748000"
"Chụp cắt lớp vi tính khớp thường quy có tiêm thuốc cản quang (từ >256 dãy)","3004000"
"Chụp cắt lớp vi tính khớp có tiêm thuốc cản quang vào ổ khớp (từ >256 dãy)","3004000"
"Chụp cắt lớp vi tính xương chi không tiêm thuốc cản quang (từ >256 dãy)","2748000"
"Chụp cắt lớp vi tính xương chi có tiêm thuốc cản quang (từ >256 dãy)","3004000"
"Chụp cắt lớp vi tính tầm soát toàn thân (từ ≥256 dãy) không thuốc cản quang","6694000"
"Chụp cắt lớp vi tính tầm soát toàn thân (từ >256 dãy) không thuốc cản quang","6665000"
"Chụp cắt lớp vi tính mạch máu chi trên (từ >256 dãy) có thuốc cản quang","3004000"
"Chụp cắt lớp vi tính mạch máu chi dưới (từ >256 dãy) có thuốc cản quang","3004000"
"Chụp cộng hưởng từ sọ não (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ sọ não có tiêm chất tương phản (0.2-1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ não- mạch não không tiêm chất tương phản (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ não- mạch não có tiêm chất tương phản (0.2-1.5T)","2227000"
"Chụp cộng hưởng từ hệ mạch cổ không tiêm chất tương phản (0.2-1.5T)","1322000"
"Chụp cộng hưởng từ hệ mạch cổ có tiêm chất tương phản (0.2-1.5T)","2227000"
"Chụp cộng hưởng từ tuyến yên có tiêm chất tương phản (khảo sát động học) (0.2- 1.5T)","2227000"
"Chụp cộng hưởng từ hốc mắt và thần kinh thị giác (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ hốc mắt và thần kinh thị giác có tiêm chất tương phản (0.2- 1.5T)","2227000"
"Chụp cộng hưởng từ tưới máu não (perfusion) (0.2-1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ phổ não (spect tính rography) (0.2-1.5T)","3191000"
"Chụp cộng hưởng từ các bó sợi thần kinh (tractography) hay Chụp Cộng hưởng từ khuếch tán sức căng (DTI - Diffusion Tensor Imaging) (0.2-1.5T)","3191000"
"Chụp cộng hưởng từ khuếch tán (DWI - Diffusion-weighted Imaging) (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ đáy sọ và xương đá (0.2-1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ vùng mặt - cổ (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ vùng mặt - cổ có tiêm tương phản (0.2-1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ sọ não chức năng (0.2-1.5T)","3191000"
"Chụp cộng hưởng từ lồng ngực (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ lồng ngực có tiêm thuốc cản quang (0.2-1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ thông khí phổi (Heli) (0.2-1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ tuyến vú (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ tuyến vú động học có tiêm tương phản (0.2-1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ phổ tuyến vú (0.2-1.5T)","3191000"
"Chụp cộng hưởng từ tầng bụng không tiêm chất tương phản (gồm: chụp cộng hưởng từ gan-mật, tụy, lách, thận, dạ dày-tá tràng...) (0.2-1.5T)","1322000"
"Chụp cộng hưởng từ tầng bụng có tiêm chất tương phản (gồm: chụp cộng hưởng từ gan-mật, tụy, lách, thận, dạ dày-tá tràng...) (0.2-1.5T)","2227000"
"Chụp cộng hưởng từ vùng chậu dò hậu môn (0.2-1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ vùng chậu có tiêm chất tương phản (gồm: chụp cộng hưởng từ tử cung-phần phụ, tiền liệt tuyến, đại tràng chậu hông, trực tràng, các khối u vùng chậu.) (0.2-1.5T)","2227000"
"Chụp cộng hưởng từ bìu, dương vật (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ bìu, dương vật có tiêm chất tương phản (0.2-1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ động học sàn chậu, tống phân (defecography-MR) (0.2- 1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ ruột non (enteroclysis) (0.2-1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ nội soi ảo khung đại tràng (virtual colonoscopy) (0.2-1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ tuyến tiền liệt có tiêm tương phản (0.2-1.5T)","2227000"
"Chụp cộng hưởng từ phổ tuyến tiền liệt (0.2-1.5T)","3191000"
"Chụp cộng hưởng từ gan với chất tương phản đặc hiệu mô (0.2-1.5T)","8691000"
"Chụp cộng hưởng từ cột sống cổ (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ cột sống cổ có tiêm tương phản (0.2-1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ cột sống ngực (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ cột sống ngực có tiêm tương phản (0.2-1.5T)","2227000"
"Chụp cộng hưởng từ cột sống thắt lưng -cùng (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ cột sống thắt lưng -cùng có tiêm tương phản (0.2-1.5T)","2227000"
"Chụp cộng hưởng từ khớp (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ khớp có tiêm tương phản tĩnh mạch (0.2-1.5T)","2227000"
"Chụp cộng hưởng từ khớp có tiêm tương phản nội khớp (0.2-1.5T)","2227000"
"Chụp cộng hưởng từ xương và tủy xương (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ xương và tủy xương có tiêm tương phản (0.2-1.5T)","2227000"
"Chụp cộng hưởng từ phần mềm chi (0.2-1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ phần mềm chi có tiêm tương phản (0.2-1.5T)","2227000"
"Chụp cộng hưởng từ động mạch chủ-chậu (1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ động mạch chủ-ngực (1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ động mạch vành (1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ tim (1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ tầng trên ổ bụng có khảo sát mạch các tạng (bao gồm mạch: gan, tụy, lách và mạch khối u) (1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ động mạch chi trên (1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ động mạch chi trên có tiêm tương phản (1.5T) có thuốc cản quang","2227000"
"Chụp cộng hưởng từ động mạch chi dưới (1.5T) ’ không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ động mạch chi dưới có tiêm tương phản (1.5T)","2227000"
"Chụp cộng hưởng từ tĩnh mạch (1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ tĩnh mạch có tiêm tương phản (1.5T)","2227000"
"Chụp cộng hưởng từ bạch mạch có tiêm tương phản không đặc hiệu (1.5T)","2227000"
"Chụp cộng hưởng từ bạch mạch có tiêm tương phản đặc hiệu (1.5T)","2227000"
"Chụp cộng hưởng từ dây thần kinh ngoại biên (neurography MR) (1.5T) không có thuốc cản quang","1322000"
"Chụp cộng hưởng từ tưới máu các tạng (1.5T)","3191000"
"Chụp động mạch não số hóa xóa nền (DSA)","5686000"
"Chụp mạch vùng đầu mặt cổ số hóa xóa nền (DSA)","5686000"
"Chụp động mạch chủ số hóa xóa nền (DSA)","5686000"
"Chụp động mạch chậu số hóa xóa nền (DSA)","5686000"
"Chụp động mạch chi (trên, dưới) số hóa xóa nền (DSA)","5686000"
"Chụp động mạch phổi số hóa xóa nền (DSA)","5686000"
"Chụp động mạch phế quản số hóa xóa nền","5686000"
"Chụp động mạch tạng (gan, lách, thận, tử cung, sinh dục..) số hóa xóa nền (DSA)","5686000"
"Chụp động mạch mạc treo số hóa xóa nền (DSA)","5686000"
"Chụp tĩnh mạch lách - cửa số hóa xóa nền (DSA)","5686000"
"Chụp tĩnh mạch lách - cửa đo áp lực số hóa xóa nền (DSA)","5686000"
"Chụp tĩnh mạch chi số hóa xóa nền (DSA)","5686000"
"Chụp động mạch các loại chọc kim trực tiếp số hóa xóa nền","5686000"
"Chụp và can thiệp mạch chủ ngực số hóa xóa nền (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","9176000"
"Chụp và can thiệp mạch chủ bụng số hóa xóa nền (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","9176000"
"Chụp và nong động mạch chi (trên, dưới) số hóa xóa nền (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","9176000"
"Chụp, nong và đặt Stent động mạch chi (trên, dưới) số hóa xóa nền (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","9176000"
"Chụp và nút mạch dị dạng mạch chi (trên, dưới) số hóa xóa nền (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại)","9176000"
"Chụp và nong cầu nối mạch chi (trên, dưới) số hóa xóa nền","5686000"
"Chụp và can thiệp tĩnh mạch chi (trên, dưới) số hóa xóa nền","9176000"
"Chụp và điều trị bơm thuốc tiêu sợi huyết tại chỗ mạch chi qua ống thông số hóa xóa nền","5686000"
"Chụp và điều trị lấy huyết khối qua ống thông điều trị tắc mạch chi số hóa xóa nền","9176000"
"Chụp và đặt lưới lọc tĩnh mạch chủ số hóa xóa nền","9176000"
"Chụp và nút mạch điều trị u gan số hóa xóa nền","9226000"
"Chụp và nút động mạch gan số hóa xóa nền","9226000"
