Ten dich vu,Gia (VND)
"Chụp cộng hưởng từ tuyến vú động học có tiêm tương phản (0.2-1.5T)","2250800"
"Chụp cộng hưởng từ vùng chậu (gồm: chụp cộng hưởng từ tử cung - phần phụ, tiền liệt tuyến, đại tràng chậu hông, trực tràng, các khối u vùng chậu...) (0.2-1.5T) [không có chất tương phản]","1341500"
"Chụp cộng hưởng từ vùng chậu có tiêm chất tương phản (gồm: chụp cộng hưởng từ tử cung - phần phụ, tiền liệt tuyến, đại tràng chậu hông, trực tràng, các khối u vùng chậu...) (0.2-1.5T)","2250800"
"Chụp cộng hưởng từ vùng mặt - cổ (0.2-1.5T) [không có chất tương phản]","1341500"
"Chụp cộng hưởng từ xương và tủy xương (0.2-1.5T) [không có chất tương phản]","1341500"
"Chụp cộng hưởng từ xương và tủy xương có tiêm tương phản (0.2-1.5T)","2250800"
"Ghi điện tim cấp cứu tại giường","39900"
"Điện tim thường","39900"
"Nội soi can thiệp - kẹp clip cầm máu","798300"
"Nội soi can thiệp - làm Clo test chẩn đoán nhiễm H.Pylori","317000"
"Nội soi can thiệp - thắt búi giãn tĩnh mạch thực quản bằng vòng cao su","798300"
"Nội soi can thiệp - tiêm cầm máu","798300"
"Nội soi dạ dày cầm máu","798300"
"Nội soi thực quản - dạ dày - tá tràng không sinh thiết","276500"
"Siêu âm các tuyến nước bọt","58600"
"Siêu âm đàn hồi mô (gan, tuyến vú...)","89300"
"Siêu âm doppler động mạch, tĩnh mạch chi dưới","252300"
"Siêu âm doppler mạch cấp cứu tại giường","252300"
"Siêu âm doppler mạch máu","252300"
"Siêu âm doppler mạch máu cấp cứu","252300"
"Siêu âm doppler tim","252300"
"Siêu âm doppler u tuyến, hạch vùng cổ","89300"
"Siêu âm hạch vùng cổ","58600"
"Siêu âm khớp (gối, háng, khuỷu, cổ tay....)","58600"
"Siêu âm màng phổi","58600"
"Siêu âm ổ bụng (gan mật, tụy, lách, thận, bàng quang)","58600"
"Siêu âm phần mềm (da, tổ chức dưới da, cơ....)","58600"
"Siêu âm qua thóp","58600"
"Siêu âm tại giường","58600"
"Siêu âm thai (thai, nhau thai, nước ối)","58600"
"Siêu âm thành ngực (cơ, phần mềm thành ngực)","58600"
"Siêu âm tim cấp cứu tại giường","252300"
"Siêu âm tim tại giường","252300"
"Siêu âm tim, màng tim qua thành ngực","252300"
"Siêu âm tuyến giáp","58600"
"Siêu âm tuyến vú hai bên","58600"
"Chụp X-quang Blondeau [số hóa 1 phim]","73300"
"Chụp X-quang Blondeau [số hóa 2 phim]","105300"
"Chụp X-quang bụng không chuẩn bị thẳng hoặc nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang bụng không chuẩn bị thẳng hoặc nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang cột sống cổ chếch hai bên [số hóa 1 phim]","73300"
"Chụp X-quang cột sống cổ thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang cột sống cổ thẳng nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang cột sống cùng cụt thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang cột sống cùng cụt thẳng nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang cột sống ngực thẳng nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang cột sống ngực thẳng nghiêng hoặc chếch [số hóa 2 phim]","105300"
"Chụp X-quang cột sống thắt lưng chếch hai bên [số hóa 1 phim]","73300"
"Chụp X-quang cột sống thắt lưng thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang cột sống thắt lưng thẳng nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang đỉnh phổi ưỡn [số hóa 1 phim]","73300"
"Chụp X-quang hàm chếch một bên [số hóa 1 phim]","73300"
"Chụp X-quang Hirtz [số hóa 1 phim]","73300"
"Chụp X-quang hố yên thẳng hoặc nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang hốc mắt thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang hốc mắt thẳng nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang khớp cùng chậu thẳng chếch hai bên [số hóa 3 phim]","130300"
"Chụp X-quang khớp gối thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang khớp gối thẳng, nghiêng hoặc chếch [số hóa 2 phim]","105300"
"Chụp X-quang khớp háng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang khớp háng thẳng hai bên [số hóa 1 phim]","73300"
"Chụp X-quang khớp khuỷu thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang khớp khuỷu thẳng, nghiêng hoặc chếch [số hóa 2 phim]","105300"
"Chụp X-quang khớp thái dương hàm [số hóa 1 phim]","73300"
"Chụp X-quang khớp ức đòn thẳng chếch [số hóa 1 phim]","73300"
"Chụp X-quang khớp ức đòn thẳng chếch [số hóa 2 phim]","105300"
"Chụp X-quang khớp vai nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang khớp vai thẳng [số hóa 1 phim]","73300"
"Chụp X-quang khớp vai thẳng [số hóa 2 phim]","105300"
"Chụp X-quang khung chậu thẳng [số hóa 1 phim]","73300"
"Chụp X-quang mặt thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang mặt thẳng nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang mỏm trâm [số hóa 1 phim]","73300"
"Chụp X-quang ngực nghiêng hoặc chếch mỗi bên [số hóa 1 phim]","73300"
"Chụp X-quang ngực thẳng [số hóa 1 phim]","73300"
"Chụp X-quang ngực thẳng [số hóa 2 phim]","105300"
"Chụp X-quang Schuller [số hóa 1 phim]","73300"
"Chụp X-quang sọ thẳng/nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang sọ tiếp tuyến [số hóa 1 phim]","73300"
"Chụp X-quang thực quản cổ nghiêng [có thuốc cản quang, số hóa]","264800"
"Chụp X-quang thực quản dạ dày [có thuốc cản quang, số hóa]","264800"
"Chụp X-quang xương bả vai thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương bả vai thẳng nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang xương bàn ngón tay thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương bàn ngón tay thẳng, nghiêng hoặc chếch [số hóa 2 phim]","105300"
"Chụp X-quang xương bàn, ngón chân thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương bàn, ngón chân thẳng, nghiêng hoặc chếch [số hóa 2 phim]","105300"
"Chụp X-quang xương cẳng chân thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương cẳng chân thẳng nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang xương cẳng tay thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương cẳng tay thẳng nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang xương cánh tay thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương cánh tay thẳng nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang xương cổ chân thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương cổ chân thẳng, nghiêng hoặc chếch [số hóa 2 phim]","105300"
"Chụp X-quang xương cổ tay thẳng, nghiêng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương cổ tay thẳng, nghiêng hoặc chếch [số hóa 2 phim]","105300"
"Chụp X-quang xương đòn thẳng hoặc chếch [số hóa 1 phim]","73300"
"Chụp X-quang xương đùi thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương đùi thẳng nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang xương gót thẳng nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương gót thẳng nghiêng [số hóa 2 phim]","105300"
"Chụp X-quang xương ức thẳng, nghiêng [số hóa 1 phim]","73300"
"Chụp X-quang xương ức thẳng, nghiêng [số hóa 2 phim]","105300"
"Dengue virus NS1Ag test nhanh","142500"
"Định lượng D-Dimer [Máu]","272900"
"Định lượng Fibrinogen (tên khác: Định lượng yếu tố I), phương pháp Clauss- phương pháp trực tiếp, bằng máy tự động","110300"
"Định nhóm máu hệ ABO (kỹ thuật ống nghiệm)","42100"
"Định nhóm máu hệ ABO bằng giấy định nhóm máu để truyền chế phẩm tiểu cầu hoặc huyết tương","22200"
"Định nhóm máu hệ ABO bằng giấy định nhóm máu để truyền máu toàn phần, khối hồng cầu, khối bạch cầu","24800"
"Định nhóm máu hệ ABO, Rh(D) (kỹ thuật Scangel/Gelcard trên máy bán tự động)","93300"
"Định nhóm máu hệ Rh(D) (kỹ thuật ống nghiệm)","33500"
"Huyết đồ (bằng máy đếm laser)","74600"
"Nghiệm pháp Coombs gián tiếp (kỹ thuật ống nghiệm)","87000"
"Nghiệm pháp Coombs trực tiếp (kỹ thuật ống nghiệm)","87000"
"Phản ứng hoà hợp có sử dụng kháng globulin người (kỹ thuật Scangel/Gelcard trên máy bán tự động)","80500"
"Phản ứng hòa hợp trong môi trường nước muối ở 22°C (kỹ thuật ống nghiệm)","31100"
"Plasmodium (Ký sinh trùng sốt rét) Ag test nhanh","261000"
"Plasmodium (Ký sinh trùng sốt rét) nhuộm soi định tính","35100"
"Thể tích khối hồng cầu (hematocrit) bằng máy ly tâm","18600"
"Thời gian máu chảy phương pháp Duke","13600"
"Thời gian prothrombin (PT: Prothrombin Time), (Các tên khác: TQ; Tỷ lệ Prothrombin) bằng máy tự động","68400"
"Thời gian thromboplastin một phần hoạt hóa (APTT: Activated Partial Thromboplastin Time), (tên khác: TCK) bằng máy tự động","43500"
"Tìm ký sinh trùng sốt rét trong máu (bằng phương pháp thủ công)","39700"
"Tổng phân tích tế bào máu ngoại vi (bằng máy đếm laser)","49700"
"Xét nghiệm đông máu nhanh tại giường","13600"
"Xét nghiệm hồng cầu lưới (bằng máy đếm laser)","43500"
"Xét nghiệm tế bào trong nước dịch chẩn đoán tế bào học (não tủy, màng tim, màng phổi, màng bụng, dịch khớp, rửa phế quản...) bằng máy phân tích huyết học tự động","95300"
"Cysticercus cellulosae (Sán lợn) Ab miễn dịch tự động","321000"
"Dengue virus IgM miễn dịch bán tự động","168600"
"Entamoeba histolytica (Amip) Ab miễn dịch bán tự động","321000"
"Fasciola (Sán lá gan lớn) Ab miễn dịch tự động","194700"
"Gnathostoma (Giun đầu gai) Ab miễn dịch tự động","321000"
"Hồng cầu, bạch cầu trong phân soi tươi","41700"
"Measles virus Ab miễn dịch bán tự động [IgM]","270800"
"Strongyloides stercoralis (Giun lươn) Ab miễn dịch tự động","321000"
"Tìm giun chỉ trong máu","37300"
"Toxocara (Giun đũa chó, mèo) Ab miễn dịch tự động","321000"
"Vi nấm nhuộm soi","45500"
"Định lượng AFP (Alpha Fetoproteine) [Máu]","95300"
"Định lượng Cortisol (máu)","95300"
"Định lượng Ferritin [Máu]","84100"
"Định lượng FT3 (Free Triiodothyronine) [Máu]","67300"
"Định lượng FT4 (Free Thyroxine) [Máu]","67300"
"Định lượng HBsAg [Máu]","501300"
"Định lượng PIVKA","700000"
"Định lượng Pro-calcitonin [Máu]","414700"
"Định lượng TSH [Máu]","61700"
"Định lượng Troponin I [Máu]","78500"
"HAV IgM miễn dịch tự động","116400"
"HBc IgM miễn dịch tự động","123400"
"HBc total miễn dịch tự động","78300"
"HBeAb miễn dịch tự động","104400"
"HBeAg miễn dịch tự động","104400"
"HBsAb định lượng","126400"
"HBsAg miễn dịch tự động","81700"
"HCV Ab miễn dịch tự động","130500"
"HDV Ab miễn dịch bán tự động","234900"
"HEV IgM miễn dịch bán tự động","336000"
"HIV Ab miễn dịch tự động","116400"
"HIV Ab test nhanh","58600"
"HIV khẳng định (tính cho 2 lần tiếp theo)","201200"
"Kháng thể kháng dsDNA (anti-dsDNA) bằng kỹ thuật ELISA","272900"
"Kháng thể kháng nhân (anti-ANA) bằng kỹ thuật ELISA","311000"
"LKM1","507000"
"Xét nghiệm đếm số lượng CD4","421200"
"Điện giải (Na, K, Cl) [niệu]","30200"
"Điện giải đồ (Na, K, Cl) [Máu]","30200"
"Định lượng Acid Uric [Máu]","22400"
"Định lượng Albumin [Máu]","22400"
"Định lượng Amoniac (NH3) [Máu]","78500"
"Định lượng Amylase [dịch]","22400"
"Định lượng Amylase [niệu]","39200"
"Định lượng Axit Uric [niệu]","16800"
"Định lượng Bilirubin toàn phần [Máu]","22400"
"Định lượng Bilirubin trực tiếp [Máu]","22400"
"Định lượng Canxi (niệu)","25600"
"Định lượng Canxi toàn phần [Máu]","13400"
"Định lượng Cholesterol toàn phần (máu)","28000"
"Định lượng Clo [dịch não tủy]","23400"
"Định lượng Creatinin (máu)","22400"
"Định lượng Creatinin (niệu)","16800"
"Định lượng Creatinin [dịch]","22400"
"Định lượng CRP hs (C-Reactive Protein high sesitivity) [Máu]","56100"
"Định lượng Gentamicin [Máu]","100900"
"Định lượng Glucose (niệu)","14400"
"Định lượng Glucose [dịch chọc dò]","13400"
"Định lượng Glucose [Máu]","22400"
"Định lượng HbA1c [Máu]","105300"
"Định lượng HDL-C (High density lipoprotein Cholesterol) [Máu]","28000"
"Định lượng Lactat (Acid Lactic) [Máu]","100900"
"Định lượng LDL-C (Low density lipoprotein Cholesterol) [Máu]","28000"
"Định lượng MAU (Micro Albumin Urine) [niệu]","44800"
"Định lượng Mg [Máu]","33600"
"Định lượng Protein (niệu)","14400"
"Định lượng Protein [dịch chọc dò]","22400"
"Định lượng Protein [dịch não tủy]","11200"
"Định lượng Protein toàn phần [Máu]","22400"
"Định lượng Sắt [Máu]","33600"
"Định lượng Triglycerid (máu) [Máu]","28000"
"Định lượng Triglycerid [dịch chọc dò]","28000"
"Định lượng Urê (niệu)","16800"
"Định lượng Urê [dịch]","22400"
"Định lượng Urê máu [Máu]","22400"
"Định lượng Vancomycin [Máu]","543000"
"Đo hoạt độ ALP (Alkalin Phosphatase) [Máu]","22400"
"Đo hoạt độ ALT (GPT) [Máu]","22400"
"Đo hoạt độ Amylase [Máu]","22400"
"Đo hoạt độ AST (GOT) [Máu]","22400"
"Đo hoạt độ CK (Creatine kinase) [Máu]","28000"
"Đo hoạt độ CK-MB ((Isozym MB of Creatine kinase) [Máu]","39200"
"Đo hoạt độ GGT (Gama Glutamyl Transferase) [Máu]","20000"
"Đo hoạt độ LDH (Lactat dehydrogenase) [dịch chọc dò]","28000"
"Đo hoạt độ LDH (Lactat dehydrogenase) [Máu]","28000"
"Hồng cầu trong phân test nhanh","71600"
"Phản ứng Rivalta [dịch]","8800"
"Tổng phân tích nước tiểu (Bằng máy tự động)","28600"
"Treponema pallidum RPR định tính và định lượng [định lượng]","95100"
"Xét nghiệm Khí máu [Máu]","224400"
"Xét nghiệm tế bào cặn nước tiểu (bằng phương pháp thủ công)","44800"
"CMV Real-time PCR","771700"
"EBV Real-time PCR","771700"
"Enterovirus Real-time PCR","771700"
"EV71 Real-time PCR","771700"
"HBV đo tải lượng hệ thống tự động","1351700"
"HBV kháng thuốc Real-time PCR (cho 1 loại thuốc)","1151700"
"HCV đo tải lượng hệ thống tự động","1361700"
"HIV đo tải lượng hệ thống tự động","979700"
"HSV Real-time PCR","771700"
"Influenza virus A, B Real-time PCR (*)","1601700"
"Virus PCR","771700"
"Virus Real-time PCR","771700"
"Virus test nhanh","261000"
"VZV Real-time PCR","771700"
"AFB trực tiếp nhuộm Ziehl-Neelsen","74200"
"Helicobacter pylori nuôi cấy, định danh và kháng thuốc","1351700"
"Mycobacterium tuberculosis định danh và kháng RMP Xpert","720500"
"Mycobacterium tuberculosis PCR hệ thống tự động","851700"
"Neisseria meningitidis PCR","851700"
"Salmonella Widal","194700"
"Test nhanh phát hiện chất opiat trong nước tiểu","44800"
"Vi khuẩn định danh PCR","771700"
"Vi khuẩn kháng định","501700"
"Vi khuẩn kháng thuốc định lượng (MIC) (cho 1 loại kháng sinh)","201800"
"Vi khuẩn kháng thuốc hệ thống tự động","213800"
"Vi khuẩn kháng thuốc PCR","771700"
"Vi khuẩn kỵ khí nuôi cấy và định danh","1351700"
"Vi khuẩn nhuộm soi","74200"
"Vi khuẩn nuôi cấy và định danh hệ thống tự động","325200"
"Vi khuẩn nuôi cấy và định danh phương pháp thông thường","261000"
"Vi nấm nuôi cấy và định danh hệ thống tự động","325200"
"Vi nấm nuôi cấy và định danh phương pháp thông thường","261000"
"Vi nấm Real-time PCR","771700"
"Vi nấm soi tươi","45500"
"Xét nghiệm đường máu mao mạch tại giường","16000"
"Xét nghiệm đường máu mao mạch tại giường (một lần)","16000"
"Khí dung mũi họng","27500"
"Khí dung thuốc cấp cứu (một lần)","27500"
"Khí dung thuốc qua thở máy (một lần)","27500"
"Kỹ thuật tập đứng và đi cho người bệnh liệt nửa người","59300"
"Kỹ thuật tập tay và bàn tay cho người bệnh liệt nửa người","51800"
"Tập các kiểu thở","32900"
"Tập ho có trợ giúp","32900"
"Tập nuốt [không sử dụng máy]","144700"
"Tập tri giác và nhận thức","51400"
"Tập vận động có trợ giúp","59300"
"Tập vận động thụ động","59300"
"Tiêm trong da; tiêm dưới da; tiêm bắp thịt","15100"
"Thở máy bằng xâm nhập [theo giờ thực tế]","625000"
"Thở máy không xâm nhập (thở CPAP, thở BiPAP) [theo giờ thực tế]","625000"
"Thở máy với tần số cao (HFO)","360000"
"Thông khí nhân tạo không xâm nhập [theo giờ thực tế]","625000"
"Thông khí nhân tạo không xâm nhập phương thức CPAP [theo giờ thực tế]","625000"
"Thông khí nhân tạo trong khi vận chuyển [theo giờ thực tế]","625000"
"Thông khí nhân tạo xâm nhập [theo giờ thực tế]","625000"
"Thông khí nhân tạo xâm nhập phương thức HFO [theo giờ thực tế]","625000"
"Lọc máu liên tục (CRRT)","2310600"
"Lọc máu liên tục cấp cứu (CVVH)","2310600"
"Lọc máu thay huyết tương","1734600"
"Soi đáy mắt trực tiếp","60000"
"Điều trị viêm loét niêm mạc miệng trẻ em","36500"
"Trích áp xe sàn miệng [gây tê]","295500"
"Cầm máu mũi bằng vật liệu cầm máu [1 bên]","216500"
"Cầm máu mũi bằng vật liệu cầm máu [2 bên]","286500"
"Thay băng điều trị vết bỏng dưới 10% diện tích cơ thể ở người lớn [dưới 10% diện tích cơ thể]","262900"
"Thay băng điều trị vết bỏng dưới 10% diện tích cơ thể ở trẻ em [dưới 10% diện tích cơ thể]","262900"
"Thay băng điều trị vết bỏng từ 10% - 19% diện tích cơ thể ở người lớn","458200"
"Thay băng điều trị vết bỏng từ 10% - 19% diện tích cơ thể ở trẻ em","458200"
"Thay băng điều trị vết thương mạn tính","279500"
"Thay băng vết mổ [chiều dài ≤ 15cm]","64300"
"Thay băng vết mổ [chiều dài > 50cm nhiễm trùng]","275600"
"Thay băng vết mổ [chiều dài trên 15cm đến 30 cm]","89500"
"Thay băng vết mổ [chiều dài từ 30 cm đến 50 cm nhiễm trùng]","193600"
"Thay băng vết mổ [chiều dài từ trên 30 cm đến 50 cm]","121400"
"Thay băng, cắt chỉ [chiều dài ≤ 15cm]","64300"
"Thay băng, cắt chỉ [chiều dài > 50cm nhiễm trùng]","275600"
"Thay băng, cắt chỉ [chiều dài trên 15cm đến 30 cm]","89500"
"Thay băng, cắt chỉ [chiều dài từ 30 cm đến 50 cm nhiễm trùng]","193600"
"Thay băng, cắt chỉ [chiều dài từ trên 15 cm đến 30 cm nhiễm trùng]","148600"
"Thay băng, cắt chỉ [chiều dài từ trên 30 cm đến 50 cm]","121400"
"Thay băng, cắt chỉ vết mổ","40300"
"Bơm rửa màng phổi","248500"
"Bơm rửa phế quản","1508100"
"Bóp bóng ambu qua mặt nạ","248500"
"Bóp bóng ambu, thổi ngạt sơ sinh","248500"
"Cấp cứu bỏng mắt ban đầu","344200"
"Cấp cứu ngừng tuần hoàn hô hấp","532500"
"Cấp cứu ngừng tuần hoàn hô hấp cơ bản","532500"
"Cắt chỉ sau phẫu thuật","40300"
"Cắt lọc tổ chức hoại tử hoặc cắt lọc vết thương đơn giản","194700"
"Cắt lọc, lấy bỏ tổ chức hoại tử cho các nhiễm trùng bàn chân vết loét rộng < 1/4 bàn chân trên người bệnh đái tháo đường","452800"
"Cắt lọc, lấy bỏ tổ chức hoại tử cho các nhiễm trùng bàn chân vết loét rộng < 1/2 bàn chân trên người bệnh đái tháo đường","719800"
"Cắt lọc, lấy bỏ tổ chức hoại tử cho các nhiễm trùng bàn chân vết loét rộng lan tỏa cả bàn chân trên người bệnh đái tháo đường","719800"
"Cắt lọc, loại bỏ dị vật vảy da, vảy tiết dưới 20% diện tích cơ thể","458200"
"Cắt lọc, loại bỏ dị vật vảy da, vảy tiết trên 20% diện tích cơ thể","618300"
"Chăm sóc lỗ mở khí quản","64300"
"Chăm sóc lỗ mở khí quản (một lần)","64300"
"Chăm sóc người bệnh dị ứng thuốc nặng","181000"
"Chọc dịch khớp","129600"
"Chọc dịch màng bụng","153700"
"Chọc dịch tủy sống","126900"
"Chọc dò dịch màng phổi","153700"
"Chọc dò dịch não tủy","126900"
"Chọc dò dịch ổ bụng xét nghiệm","153700"
"Chọc dò màng bụng sơ sinh","444800"
"Chọc dò màng ngoài tim cấp cứu","280500"
"Chọc dò màng phổi dưới hướng dẫn của siêu âm","195900"
"Chọc dò tủy sống sơ sinh","126900"
"Chọc hút dịch màng ngoài tim dưới siêu âm","280500"
"Chọc hút dịch màng tim dưới hướng dẫn của siêu âm","280500"
